Name,Description,Combined Group,Unique Machines,Unique UserID, Count F,Count H,EULA Machines
,"",_194,2,2,2,0,2
,"",_214,2,2,2,0,2
,"",_215,2,1,2,0,2
,"",_219,2,1,2,0,2
,"",_221,2,1,1,0,1
,"",_223,2,2,2,0,2
,"",_229,2,1,0,1,1
,"",_230,2,2,2,0,2
,"",_232,2,2,2,0,2
,"",_233,2,1,0,2,2
,"",_236,2,1,2,0,2
,"",_241,2,1,2,0,2
,"",_242,2,1,1,1,2
,"",_244,2,2,2,0,2
,"",_249,2,2,2,0,2
,"",_250,2,1,2,0,2
,"",_254,2,1,2,0,2
,"",_260,2,1,2,0,2
,"",_262,2,2,2,0,2
,"",_263,2,1,2,0,2
,"",_264,2,1,1,0,1
,"",_266,2,1,2,0,2
,"",_273,2,2,2,0,2
,"",_274,2,2,1,1,2
,"",_278,2,1,1,0,1
,"",_286,2,1,2,0,2
,"",_288,2,1,2,0,2
,"",_292,2,2,2,0,2
,"",_293,2,1,2,0,2
,"",_303,2,2,2,0,2
,"",_306,2,1,2,0,2
,"",_322,2,2,1,0,1
,"",_324,2,1,2,0,2
,"",_326,2,2,2,0,2
,"",_328,2,1,2,0,2
,"",_332,2,2,2,0,2
,"",_333,2,1,2,0,2
,"",_340,2,1,2,0,2
,"",_346,2,2,2,0,2
,"",_351,2,2,2,0,2
,"",_354,2,2,1,0,1
,"",_359,2,1,2,0,2
,"",_367,2,2,2,0,2
,"",_368,2,1,2,0,2
,"",_370,2,1,2,0,2
,"",_372,2,2,2,0,2
,"",_374,2,1,2,0,2
,"",_376,2,2,2,0,2
,"",_377,2,1,2,0,2
,"",_381,2,1,2,0,2
,"",_382,2,1,2,0,2
,"",_392,2,1,2,0,2
,"",_398,2,1,1,1,2
,"",_403,2,1,2,0,2
,"",_405,2,2,0,2,2
,"",_406,2,2,2,0,2
,"",_408,2,2,2,0,2
,"",_410,2,1,1,1,2
,"",_416,2,1,2,0,2
,"",_423,2,2,0,2,2
,"",_438,2,2,2,0,2
,"",_439,2,2,2,0,2
,"",_440,2,1,1,0,1
,"",_445,2,1,2,0,2
,"",_453,2,2,2,0,2
,"",_477,2,2,2,0,2
,"",_481,2,1,2,0,2
,"",_483,2,2,2,0,2
,"",_484,2,1,2,0,2
,"",_486,2,1,2,0,2
,"",_488,2,2,2,0,2
,"",_506,2,1,2,0,2
,"",_508,2,1,2,0,2
,"",_519,2,2,2,0,2
,"",_521,2,2,2,0,2
,"",_528,2,2,2,0,2
,"",_529,2,1,2,0,2
,"",_532,2,2,0,2,2
,"",_534,2,2,1,0,1
,"",_536,2,1,2,0,2
,"",_538,2,2,2,0,2
,"",_539,2,2,1,0,1
,"",_548,2,1,2,0,2
,"",_551,2,2,1,0,1
,"",_556,2,1,2,0,2
,"",_563,2,2,1,1,2
,"",_574,2,2,2,0,2
,"",_576,2,1,2,0,2
,"",_578,2,2,1,1,2
,"",_579,2,2,2,0,2
,"",_588,2,2,1,1,2
,"",_593,2,2,2,0,2
,"",_597,2,2,2,0,2
,"",_598,2,2,2,0,2
,"",_601,2,2,2,0,2
,"",_602,2,1,0,0,0
,"",_606,2,1,2,0,2
,"",_622,2,2,2,0,2
,"",_625,2,2,0,2,2
,"",_627,2,2,2,0,2
,"",_630,2,1,2,0,2
,"",_631,2,2,2,0,2
,"",_634,2,1,2,0,2
,"",_639,2,1,2,0,2
,"",_645,2,1,2,0,2
,"",_646,2,1,2,0,2
,"",_649,2,2,1,0,1
,"",_650,2,2,2,0,2
,"",_656,2,1,2,0,2
,"",_657,2,1,2,0,2
,"",_662,2,1,2,0,2
,"",_667,2,1,2,0,2
,"",_676,2,1,2,0,2
,"",_687,2,1,2,0,2
,"",_731,2,1,2,0,2
,"",_745,2,1,2,0,2
,"",_819,2,1,0,2,2
,"",_861,2,1,2,0,2
,"",_922,2,1,2,0,2
,"",_960,2,1,2,0,2
,"",_990,2,1,2,0,2
,"",_1012,2,1,2,0,2
,"",_1020,2,1,2,0,2
,"",_1022,2,1,2,0,2
,"",_1071,2,1,2,0,2
,"",_1083,2,1,1,0,1
,"",_1102,2,1,1,1,2
,"",_1110,2,1,2,0,2
,"",_1138,2,1,0,0,0
,"",_1158,2,1,2,0,2
,"",_1160,2,1,2,0,2
,"",_1287,2,1,0,2,2
,"",_1384,2,1,2,0,2
,"",_1393,2,1,2,0,2
,"",_1493,2,1,2,0,2
,"",_1631,2,1,2,0,2
,"",_1712,2,1,2,0,2
,"",_1758,2,1,2,0,2
,"",_1908,2,1,2,0,2
,"",_2010,2,1,2,0,2
,"",_2041,2,1,2,0,2
,"",_2042,2,1,0,2,2
,"",_2088,2,1,2,0,2
Kien Giang College,"http://www.kgc.edu.vn/
https://genesis.hq.unity3d.com/users/18966860832420/
https://genesis.hq.unity3d.com/users/18966782490723/
https://genesis.hq.unity3d.com/users/18966724251809/
https://genesis.hq.unity3d.com/users/18966860878757/
https://genesis.hq.unity3d.com/users/18966860845704/


",_1516,1,1,1,0,1
,"",_32,1,1,0,1,1
,"",_54,1,1,1,0,1
,"",_68,1,1,0,0,0
,"",_73,1,1,1,0,1
,"",_74,1,1,1,0,1
,"",_78,1,1,1,0,1
,"",_79,1,1,1,0,1
,"",_88,1,1,0,1,1
,"",_92,1,1,1,0,1
,"",_102,1,1,0,1,1
,"",_109,1,1,1,0,1
,"",_116,1,2,1,0,1
,"",_123,1,1,1,0,1
,"",_132,1,1,1,0,1
,"",_134,1,1,1,0,1
,"",_136,1,1,1,0,1
,"",_137,1,1,1,0,1
,"",_139,1,2,1,0,1
,"",_141,1,1,1,0,1
,"",_142,1,1,1,0,1
,"",_147,1,1,1,0,1
,"",_148,1,1,0,0,0
,"",_152,1,1,0,0,0
,"",_153,1,1,1,0,1
,"",_156,1,1,1,0,1
,"",_159,1,1,1,0,1
,"",_161,1,1,1,0,1
,"",_164,1,2,1,0,1
,"",_167,1,1,1,0,1
,"",_168,1,1,1,0,1
,"",_170,1,1,1,0,1
,"",_172,1,1,0,1,1
,"",_173,1,1,1,0,1
,"",_179,1,1,1,0,1
,"",_183,1,1,1,0,1
,"",_185,1,1,0,0,0
,"",_189,1,1,0,0,0
,"",_191,1,1,1,0,1
,"",_195,1,1,1,0,1
,"",_196,1,1,1,0,1
,"",_198,1,1,1,0,1
,"",_199,1,1,1,0,1
,"",_200,1,1,1,0,1
,"",_204,1,1,0,1,1
,"",_205,1,1,1,0,1
,"",_210,1,1,1,0,1
,"",_211,1,1,1,0,1
,"",_213,1,1,1,0,1
,"",_216,1,1,1,0,1
,"",_217,1,2,1,0,1
,"",_218,1,1,1,0,1
,"",_220,1,1,1,0,1
,"",_224,1,1,0,1,1
,"",_225,1,1,1,0,1
,"",_227,1,1,1,0,1
,"",_228,1,1,1,0,1
,"",_234,1,1,1,0,1
,"",_235,1,1,1,0,1
,"",_237,1,1,1,0,1
,"",_238,1,1,1,0,1
,"",_240,1,1,1,0,1
,"",_243,1,1,1,0,1
,"",_245,1,1,0,1,1
,"",_247,1,1,0,1,1
,"",_248,1,1,1,0,1
,"",_251,1,1,1,0,1
,"",_252,1,1,1,0,1
,"",_253,1,1,1,0,1
,"",_255,1,2,0,0,0
,"",_258,1,1,1,0,1
,"",_259,1,1,1,0,1
,"",_261,1,1,0,1,1
,"",_265,1,1,1,0,1
,"",_267,1,1,1,0,1
,"",_268,1,1,1,0,1
,"",_269,1,1,1,0,1
,"",_270,1,1,1,0,1
,"",_272,1,1,1,0,1
,"",_275,1,1,0,1,1
,"",_277,1,1,1,0,1
,"",_279,1,1,1,0,1
,"",_280,1,1,0,1,1
,"",_281,1,1,1,0,1
,"",_283,1,1,1,0,1
,"",_284,1,1,1,0,1
,"",_285,1,1,0,1,1
,"",_289,1,1,1,0,1
,"",_290,1,1,1,0,1
,"",_291,1,1,1,0,1
,"",_294,1,1,0,0,0
,"",_295,1,1,1,0,1
,"",_296,1,1,0,0,0
,"",_297,1,1,1,0,1
,"",_300,1,1,1,0,1
,"",_301,1,1,1,0,1
,"",_302,1,1,0,0,0
,"",_304,1,1,1,0,1
,"",_305,1,1,0,0,0
,"",_307,1,1,1,0,1
,"",_308,1,1,1,0,1
,"",_309,1,1,1,0,1
,"",_310,1,1,1,0,1
,"",_312,1,1,1,0,1
,"",_313,1,1,0,0,0
,"",_314,1,1,0,0,0
,"",_316,1,1,1,0,1
,"",_317,1,2,1,0,1
,"",_318,1,1,1,0,1
,"",_319,1,1,0,0,0
,"",_321,1,1,1,0,1
,"",_323,1,1,1,0,1
,"",_327,1,1,1,0,1
,"",_329,1,1,1,0,1
,"",_331,1,1,1,0,1
,"",_334,1,1,1,0,1
,"",_336,1,1,1,0,1
,"",_337,1,1,1,0,1
,"",_339,1,1,1,0,1
,"",_341,1,1,1,0,1
,"",_342,1,1,1,0,1
,"",_343,1,1,1,0,1
,"",_345,1,1,1,0,1
,"",_348,1,1,0,0,0
,"",_352,1,1,1,0,1
,"",_353,1,1,1,0,1
,"",_355,1,1,1,0,1
,"",_356,1,1,1,0,1
,"",_358,1,1,1,0,1
,"",_360,1,1,1,0,1
,"",_361,1,1,0,0,0
,"",_362,1,1,1,0,1
,"",_364,1,1,1,0,1
,"",_365,1,1,0,0,0
,"",_366,1,1,0,0,0
,"",_369,1,1,1,0,1
,"",_373,1,1,1,0,1
,"",_375,1,1,1,0,1
,"",_379,1,1,1,0,1
,"",_380,1,1,1,0,1
,"",_384,1,1,1,0,1
,"",_385,1,1,1,0,1
,"",_386,1,1,1,0,1
,"",_387,1,1,1,0,1
,"",_388,1,1,1,0,1
,"",_389,1,1,1,0,1
,"",_390,1,1,1,0,1
,"",_391,1,1,1,0,1
,"",_393,1,1,1,0,1
,"",_394,1,1,0,0,0
,"",_395,1,1,1,0,1
,"",_396,1,1,1,0,1
,"",_397,1,1,1,0,1
,"",_400,1,1,1,0,1
,"",_401,1,1,1,0,1
,"",_402,1,1,1,0,1
,"",_404,1,1,1,0,1
,"",_409,1,1,1,0,1
,"",_411,1,1,1,0,1
,"",_412,1,1,1,0,1
,"",_413,1,1,1,0,1
,"",_414,1,1,1,0,1
,"",_415,1,1,1,0,1
,"",_417,1,1,1,0,1
,"",_418,1,1,1,0,1
,"",_419,1,1,0,1,1
,"",_420,1,2,1,0,1
,"",_421,1,1,1,0,1
,"",_422,1,1,1,0,1
,"",_424,1,1,1,0,1
,"",_425,1,1,1,0,1
,"",_426,1,1,1,0,1
,"",_427,1,1,1,0,1
,"",_428,1,1,1,0,1
,"",_430,1,1,1,0,1
,"",_431,1,1,1,0,1
,"",_432,1,1,1,0,1
,"",_433,1,1,1,0,1
,"",_434,1,1,1,0,1
,"",_435,1,1,1,0,1
,"",_436,1,1,0,0,0
,"",_437,1,1,1,0,1
,"",_442,1,1,1,0,1
,"",_444,1,1,0,0,0
,"",_446,1,1,1,0,1
,"",_447,1,1,1,0,1
,"",_448,1,1,0,1,1
,"",_449,1,1,1,0,1
,"",_450,1,1,1,0,1
,"",_454,1,1,1,0,1
,"",_456,1,1,1,0,1
,"",_457,1,1,1,0,1
,"",_458,1,1,1,0,1
,"",_459,1,1,0,1,1
,"",_460,1,1,1,0,1
,"",_461,1,1,1,0,1
,"",_462,1,1,1,0,1
,"",_463,1,1,0,0,0
,"",_464,1,1,1,0,1
,"",_465,1,1,1,0,1
,"",_466,1,1,1,0,1
,"",_467,1,1,1,0,1
,"",_468,1,1,0,0,0
,"",_470,1,1,1,0,1
,"",_471,1,1,1,0,1
,"",_472,1,1,1,0,1
,"",_473,1,1,1,0,1
,"",_474,1,1,1,0,1
,"",_475,1,1,1,0,1
,"",_476,1,1,1,0,1
,"",_478,1,1,1,0,1
,"",_479,1,1,1,0,1
,"",_480,1,1,1,0,1
,"",_482,1,1,1,0,1
,"",_485,1,1,1,0,1
,"",_487,1,1,1,0,1
,"",_489,1,1,1,0,1
,"",_490,1,1,1,0,1
,"",_491,1,1,0,0,0
,"",_492,1,1,1,0,1
,"",_494,1,1,1,0,1
,"",_496,1,1,1,0,1
,"",_497,1,1,1,0,1
,"",_498,1,1,1,0,1
,"",_499,1,1,1,0,1
,"",_500,1,1,1,0,1
,"",_501,1,1,0,0,0
,"",_502,1,1,1,0,1
,"",_503,1,1,1,0,1
,"",_504,1,1,1,0,1
,"",_505,1,1,1,0,1
,"",_507,1,1,1,0,1
,"",_509,1,1,1,0,1
,"",_510,1,1,1,0,1
,"",_511,1,1,1,0,1
,"",_512,1,1,1,0,1
,"",_513,1,1,1,0,1
,"",_514,1,1,1,0,1
,"",_515,1,2,1,0,1
,"",_516,1,1,1,0,1
,"",_517,1,1,1,0,1
,"",_518,1,1,1,0,1
,"",_520,1,1,1,0,1
,"",_522,1,1,1,0,1
,"",_523,1,1,1,0,1
,"",_524,1,1,1,0,1
,"",_525,1,1,0,0,0
,"",_526,1,1,1,0,1
,"",_527,1,1,1,0,1
,"",_530,1,1,0,0,0
,"",_531,1,1,1,0,1
,"",_533,1,1,1,0,1
,"",_535,1,1,1,0,1
,"",_540,1,1,1,0,1
,"",_541,1,1,1,0,1
,"",_542,1,1,1,0,1
,"",_543,1,1,1,0,1
,"",_544,1,1,1,0,1
,"",_546,1,1,1,0,1
,"",_549,1,1,1,0,1
,"",_550,1,1,1,0,1
,"",_552,1,1,1,0,1
,"",_553,1,2,1,0,1
,"",_554,1,1,1,0,1
,"",_555,1,1,1,0,1
,"",_557,1,1,1,0,1
,"",_558,1,1,1,0,1
,"",_559,1,1,1,0,1
,"",_561,1,1,1,0,1
,"",_562,1,1,1,0,1
,"",_565,1,1,1,0,1
,"",_566,1,1,1,0,1
,"",_567,1,1,1,0,1
,"",_568,1,1,1,0,1
,"",_570,1,1,1,0,1
,"",_571,1,1,1,0,1
,"",_572,1,1,1,0,1
,"",_573,1,1,1,0,1
