Name,Description,Combined Group,Unique Machines,Unique UserID, Count F,Count H,EULA Machines
,"",_345,1,1,1,0,1
,"",_346,1,1,1,0,1
,"",_347,1,1,1,0,1
,"",_349,1,1,1,0,1
,"",_350,1,1,1,0,1
,"",_352,1,1,1,0,1
,"",_353,1,1,1,0,1
,"",_354,1,1,1,0,1
,"",_355,1,1,1,0,1
,"",_357,1,1,1,0,1
,"",_358,1,1,1,0,1
,"",_359,1,1,1,0,1
,"",_361,1,1,1,0,1
,"",_362,1,1,0,0,0
,"",_363,1,1,1,0,1
,"",_364,1,1,0,0,0
,"",_365,1,1,1,0,1
,"",_368,1,1,1,0,1
,"",_369,1,1,1,0,1
,"",_370,1,1,1,0,1
,"",_371,1,1,1,0,1
,"",_372,1,1,1,0,1
,"",_374,1,1,1,0,1
,"",_375,1,1,1,0,1
,"",_380,1,1,1,0,1
,"",_381,1,1,0,0,0
,"",_382,1,1,1,0,1
,"",_383,1,1,1,0,1
,"",_384,1,1,1,0,1
,"",_385,1,1,0,1,1
,"",_386,1,1,1,0,1
,"",_387,1,1,1,0,1
,"",_389,1,1,1,0,1
,"",_390,1,1,1,0,1
,"",_393,1,1,1,0,1
,"",_394,1,1,1,0,1
,"",_395,1,1,1,0,1
,"",_397,1,1,1,0,1
,"",_398,1,1,1,0,1
,"",_399,1,1,1,0,1
,"",_400,1,1,1,0,1
,"",_402,1,1,1,0,1
,"",_406,1,1,1,0,1
,"",_407,1,1,1,0,1
,"",_408,1,1,1,0,1
,"",_409,1,1,1,0,1
,"",_410,1,1,1,0,1
,"",_411,1,1,1,0,1
,"",_412,1,1,1,0,1
,"",_413,1,1,1,0,1
,"",_414,1,1,1,0,1
,"",_415,1,1,0,0,0
,"",_416,1,1,1,0,1
,"",_417,1,1,1,0,1
,"",_418,1,1,1,0,1
,"",_419,1,1,1,0,1
,"",_420,1,1,1,0,1
,"",_421,1,1,1,0,1
,"",_422,1,1,0,1,1
,"",_423,1,1,0,0,0
,"",_424,1,1,1,0,1
,"",_425,1,1,1,0,1
,"",_426,1,1,1,0,1
,"",_428,1,1,1,0,1
,"",_429,1,1,1,0,1
,"",_430,1,1,1,0,1
,"",_431,1,1,1,0,1
,"",_432,1,1,1,0,1
,"",_433,1,1,1,0,1
,"",_434,1,1,1,0,1
,"",_435,1,1,1,0,1
,"",_436,1,1,1,0,1
,"",_437,1,1,1,0,1
,"",_438,1,1,1,0,1
,"",_439,1,1,1,0,1
,"",_440,1,1,1,0,1
,"",_441,1,1,1,0,1
,"",_442,1,1,1,0,1
,"",_443,1,1,1,0,1
,"",_444,1,1,1,0,1
,"",_445,1,1,1,0,1
,"",_446,1,1,1,0,1
,"",_447,1,1,0,1,1
,"",_448,1,1,1,0,1
,"",_449,1,1,1,0,1
,"",_450,1,1,1,0,1
,"",_451,1,1,1,0,1
,"",_452,1,1,1,0,1
,"",_453,1,1,1,0,1
,"",_454,1,1,1,0,1
,"",_455,1,1,1,0,1
,"",_456,1,1,1,0,1
,"",_457,1,1,1,0,1
,"",_458,1,1,1,0,1
,"",_460,1,1,1,0,1
,"",_461,1,1,0,0,0
,"",_462,1,1,1,0,1
,"",_463,1,1,1,0,1
,"",_464,1,1,1,0,1
,"",_465,1,1,1,0,1
,"",_466,1,1,1,0,1
,"",_467,1,1,0,0,0
,"",_468,1,1,1,0,1
,"",_469,1,1,1,0,1
,"",_470,1,1,1,0,1
,"",_471,1,1,1,0,1
,"",_472,1,1,1,0,1
,"",_473,1,1,1,0,1
,"",_474,1,1,1,0,1
,"",_475,1,1,0,1,1
,"",_476,1,1,1,0,1
,"",_477,1,1,1,0,1
,"",_478,1,1,1,0,1
,"",_479,1,1,1,0,1
,"",_480,1,1,1,0,1
,"",_481,1,1,1,0,1
,"",_482,1,1,1,0,1
,"",_483,1,1,1,0,1
,"",_484,1,1,1,0,1
,"",_485,1,1,0,1,1
,"",_486,1,1,1,0,1
,"",_487,1,1,1,0,1
,"",_488,1,1,1,0,1
,"",_489,1,1,1,0,1
,"",_490,1,1,1,0,1
,"",_491,1,1,1,0,1
,"",_492,1,1,1,0,1
,"",_493,1,1,1,0,1
,"",_494,1,1,1,0,1
,"",_495,1,1,1,0,1
,"",_497,1,1,1,0,1
,"",_498,1,1,1,0,1
,"",_499,1,1,1,0,1
,"",_500,1,1,1,0,1
,"",_501,1,1,1,0,1
,"",_502,1,1,1,0,1
,"",_503,1,1,1,0,1
,"",_504,1,1,1,0,1
,"",_505,1,1,1,0,1
,"",_506,1,1,1,0,1
,"",_507,1,1,1,0,1
,"",_508,1,1,1,0,1
,"",_509,1,1,1,0,1
,"",_510,1,1,1,0,1
,"",_511,1,1,1,0,1
,"",_512,1,1,1,0,1
,"",_513,1,1,1,0,1
,"",_514,1,1,1,0,1
,"",_515,1,1,1,0,1
,"",_516,1,1,0,0,0
,"",_517,1,1,1,0,1
,"",_518,1,1,1,0,1
,"",_519,1,1,0,0,0
,"",_520,1,1,0,0,0
,"",_521,1,1,1,0,1
,"",_522,1,1,1,0,1
,"",_523,1,1,1,0,1
,"",_524,1,1,0,0,0
,"",_525,1,1,1,0,1
,"",_526,1,1,1,0,1
,"",_527,1,1,1,0,1
,"",_528,1,1,0,1,1
,"",_529,1,1,0,0,0
,"",_530,1,1,1,0,1
,"",_531,1,1,1,0,1
,"",_532,1,1,1,0,1
,"",_533,1,1,1,0,1
,"",_534,1,1,1,0,1
,"",_535,1,1,1,0,1
,"",_536,1,1,1,0,1
,"",_537,1,1,1,0,1
,"",_538,1,1,1,0,1
,"",_539,1,1,1,0,1
,"",_540,1,1,1,0,1
,"",_541,1,1,1,0,1
,"",_542,1,1,1,0,1
,"",_543,1,1,1,0,1
,"",_544,1,1,1,0,1
,"",_545,1,1,1,0,1
,"",_546,1,1,1,0,1
,"",_547,1,1,1,0,1
,"",_548,1,1,1,0,1
,"",_549,1,1,1,0,1
,"",_550,1,1,1,0,1
,"",_551,1,1,1,0,1
,"",_552,1,1,1,0,1
,"",_553,1,1,1,0,1
,"",_554,1,1,1,0,1
,"",_555,1,1,1,0,1
,"",_556,1,1,1,0,1
,"",_557,1,1,0,0,0
,"",_558,1,1,1,0,1
,"",_559,1,1,1,0,1
,"",_560,1,1,1,0,1
,"",_561,1,1,1,0,1
,"",_562,1,1,1,0,1
,"",_564,1,1,1,0,1
,"",_565,1,1,0,0,0
,"",_566,1,1,1,0,1
,"",_567,1,1,1,0,1
,"",_568,1,1,1,0,1
,"",_569,1,1,1,0,1
,"",_570,1,1,1,0,1
,"",_571,1,1,1,0,1
,"",_572,1,1,1,0,1
,"",_573,1,1,1,0,1
,"",_574,1,1,1,0,1
,"",_575,1,1,1,0,1
,"",_576,1,1,1,0,1
,"",_577,1,1,1,0,1
,"",_578,1,1,1,0,1
,"",_579,1,1,1,0,1
,"",_580,1,1,1,0,1
,"",_581,1,1,1,0,1
,"",_582,1,1,1,0,1
,"",_583,1,1,1,0,1
,"",_584,1,1,1,0,1
,"",_585,1,1,1,0,1
,"",_588,1,1,1,0,1
,"",_589,1,1,1,0,1
,"",_590,1,1,1,0,1
,"",_591,1,1,1,0,1
,"",_592,1,1,1,0,1
,"",_593,1,1,1,0,1
,"",_594,1,1,1,0,1
,"",_595,1,1,1,0,1
,"",_596,1,1,1,0,1
,"",_597,1,1,1,0,1
,"",_598,1,1,0,1,1
,"",_599,1,1,1,0,1
,"",_600,1,1,1,0,1
,"",_601,1,1,1,0,1
,"",_602,1,1,1,0,1
,"",_603,1,1,1,0,1
,"",_604,1,1,1,0,1
,"",_605,1,1,1,0,1
,"",_606,1,1,1,0,1
,"",_607,1,1,1,0,1
,"",_608,1,1,1,0,1
,"",_609,1,1,1,0,1
,"",_610,1,1,1,0,1
,"",_611,1,1,1,0,1
,"",_612,1,1,1,0,1
,"",_613,1,1,1,0,1
,"",_614,1,1,0,0,0
,"",_615,1,1,1,0,1
,"",_616,1,1,1,0,1
,"",_617,1,1,1,0,1
,"",_618,1,1,1,0,1
,"",_619,1,1,0,0,0
,"",_620,1,1,1,0,1
,"",_621,1,1,1,0,1
,"",_622,1,1,1,0,1
,"",_623,1,1,1,0,1
,"",_624,1,1,1,0,1
,"",_626,1,1,1,0,1
,"",_627,1,1,1,0,1
,"",_628,1,1,1,0,1
,"",_629,1,1,1,0,1
,"",_630,1,1,1,0,1
,"",_631,1,1,1,0,1
,"",_632,1,1,1,0,1
,"",_633,1,1,1,0,1
,"",_634,1,1,0,0,0
,"",_635,1,1,0,0,0
,"",_636,1,1,1,0,1
,"",_637,1,1,1,0,1
,"",_638,1,1,1,0,1
,"",_639,1,1,1,0,1
,"",_641,1,1,1,0,1
,"",_642,1,1,1,0,1
,"",_643,1,1,1,0,1
,"",_644,1,1,1,0,1
,"",_645,1,1,1,0,1
,"",_646,1,1,1,0,1
,"",_647,1,1,0,0,0
,"",_648,1,1,1,0,1
,"",_649,1,1,1,0,1
,"",_650,1,1,1,0,1
,"",_651,1,1,1,0,1
,"",_652,1,1,0,0,0
,"",_653,1,1,1,0,1
,"",_654,1,1,1,0,1
,"",_655,1,1,1,0,1
,"",_656,1,1,1,0,1
,"",_657,1,1,1,0,1
,"",_658,1,1,1,0,1
,"",_659,1,1,1,0,1
,"",_660,1,1,0,0,0
,"",_661,1,1,1,0,1
,"",_662,1,1,1,0,1
,"",_663,1,1,0,0,0
,"",_664,1,1,0,0,0
,"",_665,1,1,1,0,1
,"",_666,1,1,1,0,1
,"",_667,1,1,1,0,1
,"",_668,1,1,1,0,1
,"",_669,1,1,0,1,1
,"",_670,1,1,1,0,1
,"",_671,1,1,1,0,1
,"",_672,1,1,1,0,1
,"",_673,1,1,1,0,1
,"",_674,1,1,1,0,1
,"",_675,1,1,1,0,1
,"",_676,1,1,1,0,1
,"",_677,1,1,0,1,1
,"",_678,1,1,1,0,1
,"",_679,1,1,1,0,1
,"",_680,1,1,1,0,1
,"",_681,1,1,1,0,1
,"",_682,1,1,1,0,1
,"",_683,1,1,1,0,1
,"",_684,1,1,1,0,1
,"",_685,1,1,0,0,0
,"",_686,1,1,1,0,1
,"",_687,1,1,1,0,1
,"",_688,1,1,1,0,1
,"",_689,1,1,1,0,1
,"",_690,1,1,1,0,1
,"",_691,1,1,1,0,1
,"",_692,1,1,1,0,1
,"",_693,1,1,1,0,1
,"",_694,1,1,1,0,1
,"",_695,1,1,1,0,1
,"",_696,1,1,1,0,1
,"",_697,1,1,1,0,1
,"",_698,1,1,1,0,1
,"",_699,1,1,1,0,1
,"",_700,1,1,1,0,1
,"",_701,1,1,1,0,1
,"",_702,1,1,1,0,1
,"",_703,1,1,1,0,1
,"",_704,1,1,1,0,1
,"",_706,1,1,0,0,0
,"",_707,1,1,1,0,1
,"",_708,1,1,1,0,1
,"",_709,1,1,1,0,1
,"",_710,1,1,1,0,1
,"",_711,1,1,1,0,1
,"",_712,1,1,1,0,1
,"",_713,1,1,1,0,1
,"",_714,1,1,1,0,1
,"",_715,1,1,1,0,1
,"",_716,1,1,1,0,1
,"",_717,1,1,1,0,1
,"",_718,1,1,1,0,1
,"",_719,1,1,1,0,1
,"",_720,1,1,1,0,1
,"",_721,1,1,1,0,1
,"",_722,1,1,1,0,1
,"",_723,1,1,1,0,1
,"",_724,1,1,1,0,1
,"",_725,1,1,1,0,1
,"",_726,1,1,1,0,1
,"",_727,1,1,1,0,1
,"",_728,1,1,1,0,1
,"",_729,1,1,1,0,1
,"",_730,1,1,1,0,1
,"",_731,1,1,1,0,1
,"",_732,1,1,1,0,1
,"",_733,1,1,1,0,1
,"",_734,1,1,0,1,1
,"",_735,1,1,0,0,0
,"",_736,1,1,1,0,1
,"",_737,1,1,1,0,1
,"",_738,1,1,1,0,1
,"",_739,1,1,1,0,1
,"",_741,1,1,1,0,1
,"",_742,1,1,1,0,1
,"",_743,1,1,0,0,0
,"",_744,1,1,1,0,1
,"",_745,1,1,1,0,1
,"",_746,1,1,1,0,1
,"",_747,1,1,1,0,1
,"",_748,1,1,1,0,1
,"",_749,1,1,1,0,1
,"",_750,1,1,1,0,1
,"",_751,1,1,1,0,1
,"",_752,1,1,1,0,1
,"",_753,1,1,1,0,1
,"",_754,1,1,1,0,1
,"",_755,1,1,1,0,1
,"",_756,1,1,1,0,1
,"",_757,1,1,1,0,1
,"",_758,1,1,1,0,1
,"",_759,1,1,1,0,1
,"",_760,1,1,0,0,0
,"",_761,1,1,1,0,1
,"",_762,1,1,0,0,0
,"",_763,1,1,1,0,1
,"",_764,1,1,1,0,1
,"",_765,1,1,1,0,1
,"",_766,1,1,1,0,1
,"",_767,1,1,1,0,1
,"",_768,1,1,1,0,1
,"",_769,1,1,1,0,1
,"",_770,1,1,1,0,1
,"",_772,1,1,0,0,0
,"",_774,1,1,1,0,1
,"",_775,1,1,1,0,1
,"",_776,1,1,1,0,1
,"",_777,1,1,1,0,1
,"",_778,1,1,1,0,1
,"",_779,1,1,1,0,1
,"",_780,1,1,1,0,1
,"",_781,1,1,1,0,1
,"",_782,1,1,1,0,1
,"",_783,1,1,1,0,1
,"",_784,1,1,1,0,1
,"",_785,1,1,1,0,1
,"",_786,1,1,1,0,1
,"",_787,1,1,1,0,1
,"",_788,1,1,1,0,1
,"",_789,1,1,1,0,1
,"",_790,1,1,1,0,1
,"",_791,1,1,1,0,1
,"",_792,1,1,1,0,1
,"",_793,1,1,1,0,1
,"",_794,1,1,1,0,1
,"",_795,1,1,1,0,1
,"",_797,1,1,1,0,1
,"",_798,1,1,1,0,1
,"",_799,1,1,1,0,1
,"",_800,1,1,1,0,1
,"",_801,1,1,1,0,1
,"",_802,1,1,1,0,1
,"",_803,1,1,1,0,1
,"",_804,1,1,1,0,1
,"",_805,1,1,1,0,1
,"",_806,1,1,1,0,1
,"",_807,1,1,1,0,1
,"",_808,1,1,1,0,1
,"",_809,1,1,1,0,1
,"",_810,1,1,1,0,1
,"",_811,1,1,1,0,1
,"",_812,1,1,1,0,1
,"",_813,1,1,1,0,1
,"",_814,1,1,0,0,0
,"",_815,1,1,1,0,1
,"",_816,1,1,1,0,1
,"",_817,1,1,1,0,1
,"",_818,1,1,1,0,1
,"",_819,1,1,1,0,1
,"",_820,1,1,1,0,1
,"",_821,1,1,1,0,1
,"",_822,1,1,1,0,1
,"",_823,1,1,1,0,1
,"",_824,1,1,1,0,1
,"",_825,1,1,1,0,1
,"",_826,1,1,1,0,1
,"",_828,1,1,1,0,1
,"",_829,1,1,1,0,1
,"",_830,1,1,1,0,1
,"",_831,1,1,1,0,1
,"",_832,1,1,1,0,1
,"",_833,1,1,1,0,1
,"",_834,1,1,0,0,0
,"",_835,1,1,1,0,1
,"",_836,1,1,1,0,1
,"",_837,1,1,1,0,1
,"",_838,1,1,1,0,1
,"",_839,1,1,0,0,0
,"",_840,1,1,1,0,1
,"",_841,1,1,1,0,1
,"",_842,1,1,1,0,1
,"",_843,1,1,1,0,1
,"",_844,1,1,1,0,1
,"",_845,1,1,1,0,1
,"",_846,1,1,1,0,1
,"",_847,1,1,1,0,1
,"",_848,1,1,1,0,1
,"",_849,1,1,1,0,1
,"",_850,1,1,1,0,1
,"",_851,1,1,1,0,1
,"",_852,1,1,0,0,0
,"",_853,1,1,1,0,1
,"",_854,1,1,1,0,1
,"",_855,1,1,1,0,1
,"",_856,1,1,1,0,1
,"",_857,1,1,1,0,1
,"",_858,1,1,1,0,1
,"",_859,1,1,1,0,1
,"",_860,1,1,1,0,1
,"",_861,1,1,1,0,1
,"",_862,1,1,1,0,1
,"",_863,1,1,1,0,1
,"",_865,1,1,1,0,1
