Name,Description,Combined Group,Unique Machines,Unique UserID, Count F,Count H,EULA Machines
,"",_70,2,1,0,0,0
,"",_77,2,2,2,0,2
,"",_83,2,1,2,0,2
,"",_86,2,1,2,0,2
,"",_90,2,2,2,0,2
,"",_94,2,1,2,0,2
,"",_95,2,2,2,0,2
,"",_96,2,2,0,1,1
,"",_107,2,1,2,0,2
,"",_110,2,2,2,0,2
,"",_118,2,2,1,1,2
,"",_120,2,2,2,0,2
,"",_122,2,1,2,0,2
,"",_134,2,1,0,2,2
,"",_140,2,2,0,2,2
,"",_145,2,2,2,0,2
,"",_146,2,1,2,0,2
,"",_148,2,2,2,0,2
,"",_153,2,2,2,0,2
,"",_154,2,1,2,0,2
,"",_161,2,2,1,0,1
,"",_163,2,1,0,1,1
,"",_164,2,1,2,0,2
,"",_167,2,2,1,0,1
,"",_169,2,2,2,0,2
,"",_171,2,2,2,0,2
,"",_177,2,1,2,0,2
,"",_178,2,2,2,0,2
,"",_179,2,1,2,0,2
,"",_180,2,1,2,0,2
,"",_182,2,1,2,0,2
,"",_186,2,2,1,0,1
,"",_190,2,1,2,0,2
,"",_195,2,1,2,0,2
,"",_196,2,2,2,0,2
,"",_198,2,1,2,0,2
,"",_201,2,1,2,0,2
,"",_203,2,2,2,0,2
,"",_210,2,1,2,0,2
,"",_214,2,2,2,0,2
,"",_220,2,2,1,0,1
,"",_221,2,1,2,0,2
,"",_225,2,1,2,0,2
,"",_227,2,1,2,0,2
,"",_245,2,1,2,0,2
,"",_247,2,1,1,0,1
,"",_255,2,1,1,0,1
,"",_262,2,1,2,0,2
,"",_264,2,2,2,0,2
,"",_267,2,1,2,0,2
,"",_268,2,2,1,0,1
,"",_270,2,1,0,2,2
,"",_276,2,2,1,1,2
,"",_278,2,2,2,0,2
,"",_283,2,1,0,0,0
,"",_284,2,1,2,0,2
,"",_287,2,1,2,0,2
,"",_289,2,2,2,0,2
,"",_293,2,1,0,2,2
,"",_302,2,2,1,1,2
,"",_308,2,1,2,0,2
,"",_318,2,2,1,1,2
,"",_323,2,1,2,0,2
,"",_331,2,1,2,0,2
,"",_334,2,2,2,0,2
,"",_342,2,1,2,0,2
,"",_345,2,2,2,0,2
,"",_350,2,1,2,0,2
,"",_351,2,2,1,1,2
,"",_362,2,2,2,0,2
,"",_364,2,1,1,1,2
,"",_369,2,2,2,0,2
,"",_370,2,1,0,2,2
,"",_376,2,2,2,0,2
,"",_378,2,1,2,0,2
,"",_385,2,1,2,0,2
,"",_386,2,1,2,0,2
,"",_393,2,1,2,0,2
,"",_396,2,2,2,0,2
,"",_398,2,1,2,0,2
,"",_400,2,1,0,1,1
,"",_403,2,1,2,0,2
,"",_420,2,2,2,0,2
,"",_426,2,2,2,0,2
,"",_434,2,2,1,0,1
,"",_436,2,1,2,0,2
,"",_437,2,1,1,1,2
,"",_440,2,2,2,0,2
,"",_454,2,1,0,2,2
,"",_457,2,1,2,0,2
,"",_458,2,2,2,0,2
,"",_459,2,2,0,2,2
,"",_470,2,2,2,0,2
,"",_472,2,1,1,0,1
,"",_476,2,1,2,0,2
,"",_480,2,2,1,0,1
,"",_484,2,2,2,0,2
,"",_485,2,1,2,0,2
,"",_487,2,2,2,0,2
,"",_491,2,2,2,0,2
,"",_493,2,2,2,0,2
,"",_497,2,2,2,0,2
,"",_512,2,2,0,2,2
,"",_514,2,2,0,2,2
,"",_516,2,1,2,0,2
,"",_524,2,1,2,0,2
,"",_529,2,1,2,0,2
,"",_531,2,1,2,0,2
,"",_545,2,2,2,0,2
,"",_546,2,1,2,0,2
,"",_549,2,1,2,0,2
,"",_557,2,1,2,0,2
,"",_561,2,1,2,0,2
,"",_566,2,1,2,0,2
,"",_570,2,2,1,0,1
,"",_576,2,2,2,0,2
,"",_578,2,1,2,0,2
,"",_582,2,2,0,2,2
,"",_587,2,2,2,0,2
,"",_588,2,2,1,0,1
,"",_590,2,2,2,0,2
,"",_591,2,1,2,0,2
,"",_594,2,1,2,0,2
,"",_595,2,1,2,0,2
,"",_598,2,1,2,0,2
,"",_602,2,2,2,0,2
,"",_603,2,1,0,2,2
,"",_604,2,1,2,0,2
,"",_605,2,2,2,0,2
,"",_607,2,1,2,0,2
,"",_616,2,1,2,0,2
,"",_623,2,2,1,0,1
,"",_630,2,2,1,1,2
,"",_632,2,1,2,0,2
,"",_645,2,2,2,0,2
,"",_652,2,2,2,0,2
,"",_655,2,1,2,0,2
,"",_661,2,1,2,0,2
,"",_664,2,1,2,0,2
,"",_666,2,1,1,1,2
,"",_669,2,1,2,0,2
,"",_675,2,1,2,0,2
,"",_692,2,1,2,0,2
,"",_694,2,1,2,0,2
,"",_696,2,2,1,0,1
,"",_698,2,2,0,2,2
,"",_700,2,2,2,0,2
,"",_701,2,1,2,0,2
,"",_704,2,2,2,0,2
,"",_706,2,1,2,0,2
,"",_708,2,1,2,0,2
,"",_711,2,2,0,2,2
,"",_713,2,1,2,0,2
,"",_720,2,2,1,0,1
,"",_727,2,1,2,0,2
,"",_728,2,1,2,0,2
,"",_730,2,2,2,0,2
,"",_734,2,1,2,0,2
,"",_736,2,1,2,0,2
,"",_740,2,1,1,0,1
,"",_757,2,1,1,0,1
,"",_819,2,1,2,0,2
,"",_828,2,1,2,0,2
,"",_920,2,1,2,0,2
,"",_968,2,1,2,0,2
,"",_988,2,1,1,0,1
,"",_1012,2,1,2,0,2
,"",_1020,2,1,2,0,2
,"",_1047,2,1,0,2,2
,"",_1053,2,1,2,0,2
,"",_1093,2,1,0,2,2
,"",_1099,2,1,2,0,2
,"",_1120,2,1,2,0,2
,"",_1184,2,1,2,0,2
,"",_1250,2,1,1,0,1
,"",_1329,2,1,2,0,2
,"",_1335,2,1,2,0,2
,"",_1344,2,1,2,0,2
,"",_1379,2,1,2,0,2
,"",_1390,2,1,2,0,2
,"",_1433,2,1,2,0,2
,"",_1436,2,1,2,0,2
,"",_1468,2,1,2,0,2
,"",_1498,2,1,1,1,2
,"",_1803,2,1,2,0,2
,"",_1882,2,1,2,0,2
,"",_2005,2,1,0,2,2
,"",_2054,2,1,2,0,2
,"",_2085,2,1,2,0,2
,"",_2444,2,1,2,0,2
,"",_2493,2,1,2,0,2
,"",_2589,2,1,2,0,2
,"",_2598,2,1,2,0,2
,"",_2950,2,1,2,0,2
https://tohsoft.com/en/,"",_367,1,1,1,0,1
,"",_36,1,1,1,0,1
,"",_50,1,1,0,1,1
,"",_54,1,1,0,0,0
,"",_59,1,1,1,0,1
,"",_64,1,1,1,0,1
,"",_69,1,1,1,0,1
,"",_72,1,1,0,0,0
,"",_82,1,1,1,0,1
,"",_101,1,1,1,0,1
,"",_102,1,1,0,1,1
,"",_106,1,1,1,0,1
,"",_111,1,1,1,0,1
,"",_112,1,1,1,0,1
,"",_127,1,1,1,0,1
,"",_128,1,1,1,0,1
,"",_138,1,1,1,0,1
,"",_139,1,1,1,0,1
,"",_149,1,1,0,0,0
,"",_151,1,1,1,0,1
,"",_155,1,1,1,0,1
,"",_160,1,1,1,0,1
,"",_165,1,1,0,0,0
,"",_166,1,1,1,0,1
,"",_172,1,1,0,1,1
,"",_173,1,2,0,1,1
,"",_174,1,1,0,0,0
,"",_175,1,1,1,0,1
,"",_183,1,1,0,1,1
,"",_184,1,1,1,0,1
,"",_187,1,1,1,0,1
,"",_191,1,1,1,0,1
,"",_193,1,1,1,0,1
,"",_194,1,1,1,0,1
,"",_200,1,1,1,0,1
,"",_202,1,1,1,0,1
,"",_204,1,1,1,0,1
,"",_205,1,1,1,0,1
,"",_207,1,1,1,0,1
,"",_208,1,1,1,0,1
,"",_209,1,1,0,1,1
,"",_213,1,1,1,0,1
,"",_215,1,1,1,0,1
,"",_217,1,1,1,0,1
,"",_219,1,1,1,0,1
,"",_224,1,1,1,0,1
,"",_226,1,1,1,0,1
,"",_229,1,1,1,0,1
,"",_232,1,1,1,0,1
,"",_233,1,1,0,0,0
,"",_234,1,1,0,1,1
,"",_238,1,1,1,0,1
,"",_239,1,2,1,0,1
,"",_240,1,1,1,0,1
,"",_242,1,1,1,0,1
,"",_246,1,2,1,0,1
,"",_248,1,1,0,1,1
,"",_250,1,1,1,0,1
,"",_252,1,1,1,0,1
,"",_253,1,1,1,0,1
,"",_254,1,1,1,0,1
,"",_258,1,1,1,0,1
,"",_265,1,1,1,0,1
,"",_269,1,1,0,1,1
,"",_271,1,1,1,0,1
,"",_272,1,1,1,0,1
,"",_273,1,2,0,0,0
,"",_274,1,1,1,0,1
,"",_275,1,1,1,0,1
,"",_277,1,1,1,0,1
,"",_280,1,1,1,0,1
,"",_281,1,1,0,1,1
,"",_282,1,1,0,1,1
,"",_285,1,1,1,0,1
,"",_286,1,1,1,0,1
,"",_288,1,1,1,0,1
,"",_290,1,1,1,0,1
,"",_291,1,1,0,1,1
,"",_294,1,1,0,1,1
,"",_295,1,1,1,0,1
,"",_296,1,1,1,0,1
,"",_297,1,1,1,0,1
,"",_298,1,1,1,0,1
,"",_299,1,1,1,0,1
,"",_300,1,1,0,1,1
,"",_301,1,1,1,0,1
,"",_303,1,1,1,0,1
,"",_304,1,1,0,1,1
,"",_306,1,1,1,0,1
,"",_307,1,1,1,0,1
,"",_309,1,1,1,0,1
,"",_312,1,1,1,0,1
,"",_313,1,1,1,0,1
,"",_315,1,1,1,0,1
,"",_316,1,1,1,0,1
,"",_317,1,1,1,0,1
,"",_319,1,1,1,0,1
,"",_320,1,1,1,0,1
,"",_321,1,1,0,1,1
,"",_322,1,1,0,0,0
,"",_324,1,1,1,0,1
,"",_325,1,1,1,0,1
,"",_326,1,1,1,0,1
,"",_327,1,1,0,0,0
,"",_328,1,1,1,0,1
,"",_329,1,1,0,0,0
,"",_330,1,1,1,0,1
,"",_332,1,1,1,0,1
,"",_333,1,1,1,0,1
,"",_335,1,1,1,0,1
,"",_336,1,1,1,0,1
,"",_337,1,1,0,0,0
,"",_338,1,1,1,0,1
,"",_339,1,1,1,0,1
,"",_340,1,1,1,0,1
,"",_341,1,2,0,0,0
,"",_343,1,1,0,0,0
,"",_344,1,1,0,0,0
,"",_346,1,2,1,0,1
,"",_347,1,1,0,0,0
,"",_348,1,1,1,0,1
,"",_349,1,1,1,0,1
,"",_352,1,1,1,0,1
,"",_353,1,1,1,0,1
,"",_354,1,1,1,0,1
,"",_355,1,1,1,0,1
,"",_360,1,1,1,0,1
,"",_361,1,1,1,0,1
,"",_366,1,1,0,0,0
,"",_371,1,1,1,0,1
,"",_372,1,1,0,1,1
,"",_373,1,1,0,0,0
,"",_374,1,1,1,0,1
,"",_375,1,1,1,0,1
,"",_377,1,1,1,0,1
,"",_379,1,1,1,0,1
,"",_380,1,1,1,0,1
,"",_381,1,1,1,0,1
,"",_383,1,1,1,0,1
,"",_384,1,1,1,0,1
,"",_387,1,1,1,0,1
,"",_388,1,1,1,0,1
,"",_389,1,1,1,0,1
,"",_390,1,1,1,0,1
,"",_391,1,1,0,1,1
,"",_392,1,1,1,0,1
,"",_394,1,1,0,0,0
,"",_395,1,1,1,0,1
,"",_397,1,1,1,0,1
,"",_399,1,1,0,1,1
,"",_401,1,1,1,0,1
,"",_402,1,2,1,0,1
,"",_404,1,1,1,0,1
,"",_405,1,1,1,0,1
,"",_406,1,1,1,0,1
,"",_407,1,1,1,0,1
,"",_408,1,1,1,0,1
,"",_409,1,1,1,0,1
,"",_410,1,1,1,0,1
,"",_411,1,1,1,0,1
,"",_412,1,1,1,0,1
,"",_414,1,1,1,0,1
,"",_415,1,1,1,0,1
,"",_416,1,1,1,0,1
,"",_417,1,1,0,0,0
,"",_419,1,1,1,0,1
,"",_422,1,1,1,0,1
,"",_423,1,1,1,0,1
,"",_424,1,1,1,0,1
,"",_425,1,1,1,0,1
,"",_427,1,1,1,0,1
,"",_428,1,1,1,0,1
,"",_430,1,1,1,0,1
,"",_431,1,1,1,0,1
,"",_433,1,1,1,0,1
,"",_435,1,1,1,0,1
,"",_438,1,1,1,0,1
,"",_439,1,1,1,0,1
,"",_442,1,1,1,0,1
,"",_443,1,1,1,0,1
,"",_444,1,1,0,0,0
,"",_450,1,1,1,0,1
,"",_451,1,1,1,0,1
,"",_452,1,1,1,0,1
,"",_453,1,1,1,0,1
,"",_455,1,2,1,0,1
,"",_456,1,2,0,0,0
,"",_460,1,1,1,0,1
,"",_461,1,1,1,0,1
,"",_462,1,1,0,1,1
,"",_463,1,1,1,0,1
,"",_464,1,2,1,0,1
,"",_465,1,1,1,0,1
,"",_466,1,1,0,0,0
,"",_467,1,1,1,0,1
,"",_468,1,1,1,0,1
,"",_469,1,1,1,0,1
,"",_473,1,1,1,0,1
,"",_477,1,1,1,0,1
,"",_478,1,1,1,0,1
,"",_479,1,1,1,0,1
,"",_481,1,1,0,1,1
,"",_486,1,1,0,0,0
,"",_488,1,1,1,0,1
,"",_489,1,1,1,0,1
,"",_490,1,1,1,0,1
,"",_492,1,1,1,0,1
,"",_494,1,1,1,0,1
,"",_495,1,1,1,0,1
,"",_496,1,1,0,0,0
,"",_498,1,1,1,0,1
,"",_499,1,1,1,0,1
,"",_501,1,1,1,0,1
,"",_502,1,1,1,0,1
,"",_503,1,1,1,0,1
,"",_504,1,1,1,0,1
,"",_505,1,1,1,0,1
,"",_506,1,1,1,0,1
,"",_507,1,1,1,0,1
,"",_508,1,1,1,0,1
,"",_509,1,1,1,0,1
,"",_510,1,1,0,0,0
,"",_511,1,1,1,0,1
,"",_513,1,1,1,0,1
,"",_515,1,1,1,0,1
,"",_517,1,1,1,0,1
,"",_518,1,1,1,0,1
,"",_519,1,1,1,0,1
,"",_520,1,1,0,1,1
,"",_521,1,1,0,1,1
,"",_522,1,1,1,0,1
,"",_523,1,1,1,0,1
,"",_525,1,1,1,0,1
,"",_526,1,1,1,0,1
,"",_528,1,1,1,0,1
