Name,Description,Combined Group,Unique Machines,Unique UserID, Count F,Count H,EULA Machines
,"",_645,2,2,2,0,2
,"",_652,2,2,2,0,2
,"",_657,2,2,2,0,2
,"",_663,2,2,2,0,2
,"",_672,2,2,2,0,2
,"",_674,2,2,2,0,2
,"",_678,2,2,2,0,2
,"",_683,2,2,2,0,2
,"",_688,2,2,2,0,2
,"",_690,2,2,2,0,2
,"",_703,2,2,2,0,2
,"",_704,2,2,0,1,1
,"",_706,2,2,2,0,2
,"",_708,2,1,0,2,2
,"",_709,2,2,2,0,2
,"",_714,2,2,2,0,2
,"",_717,2,1,2,0,2
,"",_718,2,2,2,0,2
,"",_721,2,2,2,0,2
,"",_723,2,2,2,0,2
,"",_724,2,2,2,0,2
,"",_733,2,2,2,0,2
,"",_736,2,2,2,0,2
,"",_743,2,1,2,0,2
,"",_745,2,2,2,0,2
,"",_746,2,1,2,0,2
,"",_747,2,2,2,0,2
,"",_749,2,2,2,0,2
,"",_750,2,1,2,0,2
,"",_752,2,1,2,0,2
,"",_753,2,2,2,0,2
,"",_758,2,2,2,0,2
,"",_759,2,2,2,0,2
,"",_760,2,1,2,0,2
,"",_761,2,1,2,0,2
,"",_768,2,2,2,0,2
,"",_773,2,2,2,0,2
,"",_775,2,2,2,0,2
,"",_786,2,1,2,0,2
,"",_828,2,1,2,0,2
,"",_950,2,1,2,0,2
,"",_955,2,1,2,0,2
,"",_1124,2,1,2,0,2
,"",_1184,2,1,2,0,2
,"",_1229,2,1,1,1,2
,"",_1530,2,1,2,0,2
,"",_1557,2,1,2,0,2
,"",_1588,2,1,2,0,2
,"",_1593,2,1,2,0,2
,"",_1608,2,1,2,0,2
,"",_1625,2,1,2,0,2
,"",_1673,2,1,2,0,2
,"",_1708,2,1,2,0,2
,"",_1722,2,1,2,0,2
,"",_1776,2,1,2,0,2
,"",_1888,2,1,2,0,2
,"",_1912,2,1,2,0,2
,"",_1978,2,1,2,0,2
,"",_2076,2,1,2,0,2
,"",_2097,2,1,2,0,2
,"",_2157,2,1,2,0,2
,"",_2179,2,1,2,0,2
,"",_2248,2,1,2,0,2
,"",_2271,2,1,1,1,2
,"",_2449,2,1,2,0,2
,"",_2607,2,1,2,0,2
,"",_2623,2,1,2,0,2
,"",_2671,2,1,2,0,2
,"",_2700,2,1,2,0,2
,"",_2749,2,1,2,0,2
,"",_2906,2,1,2,0,2
,"",_2926,2,1,0,0,0
,"",_2929,2,1,2,0,2
,"",_3028,2,1,1,0,1
,"",_3085,2,1,1,1,2
,"",_3788,2,1,2,0,2
,"",_3912,2,1,2,0,2
,"",_3945,2,1,2,0,2
Untar - Universitas Tarumanagara,"",_2011,1,1,1,0,1
Mintsphere,"",_521,1,1,0,0,0
Findbounty Studios,"",_1525,1,1,1,0,1
Denys Gamers,"http://denysgamersstudio.blogspot.com/
",_207,1,1,0,1,1
,"",_7,1,1,1,0,1
,"",_10,1,1,0,0,0
,"",_24,1,1,1,0,1
,"",_30,1,2,1,0,1
,"",_32,1,1,1,0,1
,"",_33,1,1,1,0,1
,"",_34,1,1,1,0,1
,"",_48,1,1,1,0,1
,"",_54,1,2,1,0,1
,"",_59,1,1,1,0,1
,"",_64,1,1,1,0,1
,"",_65,1,1,1,0,1
,"",_67,1,1,1,0,1
,"",_71,1,1,1,0,1
,"",_73,1,1,1,0,1
,"",_74,1,1,1,0,1
,"",_78,1,1,1,0,1
,"",_84,1,1,1,0,1
,"",_85,1,1,1,0,1
,"",_89,1,1,1,0,1
,"",_100,1,1,1,0,1
,"",_101,1,1,1,0,1
,"",_107,1,1,1,0,1
,"",_115,1,2,1,0,1
,"",_121,1,1,1,0,1
,"",_122,1,1,1,0,1
,"",_124,1,1,1,0,1
,"",_126,1,1,1,0,1
,"",_127,1,1,1,0,1
,"",_128,1,1,1,0,1
,"",_130,1,1,1,0,1
,"",_133,1,1,0,0,0
,"",_136,1,1,1,0,1
,"",_137,1,1,1,0,1
,"",_138,1,1,1,0,1
,"",_139,1,1,1,0,1
,"",_144,1,1,1,0,1
,"",_148,1,1,1,0,1
,"",_152,1,1,1,0,1
,"",_153,1,1,1,0,1
,"",_158,1,1,1,0,1
,"",_162,1,1,1,0,1
,"",_164,1,1,1,0,1
,"",_166,1,1,1,0,1
,"",_171,1,1,1,0,1
,"",_173,1,1,1,0,1
,"",_174,1,1,1,0,1
,"",_175,1,1,1,0,1
,"",_176,1,1,1,0,1
,"",_177,1,1,1,0,1
,"",_178,1,1,1,0,1
,"",_179,1,1,1,0,1
,"",_181,1,1,1,0,1
,"",_182,1,1,1,0,1
,"",_183,1,1,1,0,1
,"",_184,1,1,1,0,1
,"",_188,1,1,1,0,1
,"",_189,1,1,1,0,1
,"",_193,1,1,1,0,1
,"",_195,1,1,1,0,1
,"",_196,1,1,1,0,1
,"",_197,1,1,1,0,1
,"",_200,1,1,1,0,1
,"",_202,1,1,1,0,1
,"",_204,1,1,1,0,1
,"",_205,1,1,1,0,1
,"",_206,1,1,0,0,0
,"",_208,1,1,1,0,1
,"",_209,1,1,1,0,1
,"",_210,1,1,1,0,1
,"",_212,1,1,1,0,1
,"",_213,1,1,1,0,1
,"",_214,1,2,1,0,1
,"",_216,1,1,1,0,1
,"",_217,1,1,0,1,1
,"",_219,1,1,1,0,1
,"",_222,1,1,1,0,1
,"",_223,1,1,1,0,1
,"",_224,1,1,1,0,1
,"",_226,1,1,1,0,1
,"",_228,1,1,1,0,1
,"",_230,1,1,1,0,1
,"",_231,1,1,1,0,1
,"",_232,1,1,1,0,1
,"",_233,1,1,1,0,1
,"",_236,1,1,1,0,1
,"",_237,1,1,1,0,1
,"",_238,1,1,1,0,1
,"",_239,1,1,1,0,1
,"",_240,1,1,1,0,1
,"",_241,1,2,1,0,1
,"",_242,1,1,1,0,1
,"",_244,1,1,1,0,1
,"",_245,1,1,1,0,1
,"",_246,1,1,1,0,1
,"",_247,1,1,1,0,1
,"",_249,1,1,1,0,1
,"",_250,1,1,1,0,1
,"",_253,1,1,1,0,1
,"",_255,1,1,1,0,1
,"",_256,1,1,1,0,1
,"",_257,1,1,1,0,1
,"",_258,1,1,1,0,1
,"",_259,1,1,1,0,1
,"",_260,1,1,1,0,1
,"",_261,1,1,1,0,1
,"",_262,1,1,1,0,1
,"",_263,1,1,1,0,1
,"",_264,1,1,1,0,1
,"",_265,1,1,1,0,1
,"",_266,1,1,1,0,1
,"",_267,1,1,1,0,1
,"",_268,1,1,1,0,1
,"",_269,1,1,1,0,1
,"",_270,1,1,1,0,1
,"",_271,1,1,1,0,1
,"",_274,1,1,1,0,1
,"",_276,1,1,1,0,1
,"",_277,1,1,1,0,1
,"",_278,1,1,1,0,1
,"",_281,1,1,1,0,1
,"",_283,1,1,1,0,1
,"",_286,1,1,1,0,1
,"",_287,1,1,1,0,1
,"",_288,1,1,1,0,1
,"",_289,1,1,1,0,1
,"",_291,1,1,1,0,1
,"",_293,1,1,1,0,1
,"",_294,1,1,1,0,1
,"",_296,1,1,1,0,1
,"",_300,1,1,1,0,1
,"",_302,1,1,1,0,1
,"",_304,1,1,1,0,1
,"",_305,1,1,1,0,1
,"",_308,1,1,1,0,1
,"",_309,1,1,1,0,1
,"",_311,1,1,1,0,1
,"",_312,1,1,1,0,1
,"",_313,1,1,1,0,1
,"",_315,1,1,0,0,0
,"",_316,1,1,1,0,1
,"",_317,1,1,1,0,1
,"",_318,1,1,1,0,1
,"",_319,1,1,1,0,1
,"",_322,1,1,1,0,1
,"",_325,1,1,1,0,1
,"",_326,1,1,1,0,1
,"",_327,1,1,1,0,1
,"",_328,1,1,1,0,1
,"",_330,1,1,1,0,1
,"",_331,1,1,1,0,1
,"",_332,1,1,0,0,0
,"",_335,1,1,1,0,1
,"",_337,1,1,1,0,1
,"",_339,1,1,1,0,1
,"",_340,1,1,1,0,1
,"",_341,1,1,1,0,1
,"",_342,1,1,1,0,1
,"",_343,1,1,1,0,1
,"",_344,1,1,1,0,1
,"",_346,1,1,1,0,1
,"",_348,1,1,1,0,1
,"",_349,1,1,1,0,1
,"",_352,1,1,0,0,0
,"",_353,1,1,1,0,1
,"",_354,1,1,0,0,0
,"",_355,1,1,1,0,1
,"",_356,1,1,1,0,1
,"",_357,1,1,1,0,1
,"",_360,1,1,0,0,0
,"",_362,1,1,1,0,1
,"",_367,1,1,1,0,1
,"",_368,1,1,1,0,1
,"",_372,1,1,1,0,1
,"",_373,1,1,1,0,1
,"",_374,1,1,1,0,1
,"",_375,1,1,1,0,1
,"",_377,1,1,1,0,1
,"",_378,1,1,1,0,1
,"",_379,1,1,1,0,1
,"",_380,1,1,1,0,1
,"",_381,1,1,1,0,1
,"",_383,1,1,1,0,1
,"",_384,1,1,1,0,1
,"",_387,1,1,1,0,1
,"",_388,1,1,0,1,1
,"",_390,1,1,1,0,1
,"",_391,1,1,1,0,1
,"",_392,1,1,1,0,1
,"",_393,1,1,1,0,1
,"",_394,1,2,1,0,1
,"",_399,1,2,1,0,1
,"",_400,1,1,1,0,1
,"",_401,1,1,1,0,1
,"",_402,1,1,1,0,1
,"",_403,1,1,1,0,1
,"",_405,1,1,1,0,1
,"",_406,1,1,1,0,1
,"",_407,1,1,1,0,1
,"",_408,1,1,1,0,1
,"",_409,1,1,1,0,1
,"",_411,1,1,1,0,1
,"",_412,1,1,1,0,1
,"",_413,1,2,1,0,1
,"",_414,1,1,1,0,1
,"",_415,1,1,1,0,1
,"",_419,1,2,1,0,1
,"",_423,1,1,1,0,1
,"",_424,1,1,1,0,1
,"",_427,1,1,1,0,1
,"",_431,1,1,1,0,1
,"",_432,1,1,1,0,1
,"",_434,1,1,1,0,1
,"",_438,1,1,1,0,1
,"",_441,1,1,1,0,1
,"",_442,1,1,1,0,1
,"",_443,1,1,1,0,1
,"",_445,1,1,0,0,0
,"",_446,1,1,1,0,1
,"",_447,1,1,1,0,1
,"",_448,1,1,1,0,1
,"",_449,1,1,1,0,1
,"",_450,1,1,1,0,1
,"",_451,1,1,1,0,1
,"",_452,1,1,1,0,1
,"",_454,1,1,1,0,1
,"",_456,1,1,1,0,1
,"",_457,1,1,1,0,1
,"",_458,1,1,1,0,1
,"",_459,1,1,1,0,1
,"",_460,1,1,0,0,0
,"",_463,1,1,1,0,1
,"",_465,1,1,1,0,1
,"",_466,1,1,1,0,1
,"",_467,1,1,1,0,1
,"",_468,1,1,1,0,1
,"",_473,1,1,1,0,1
,"",_475,1,1,1,0,1
,"",_481,1,1,1,0,1
,"",_482,1,1,1,0,1
,"",_483,1,1,0,0,0
,"",_486,1,1,1,0,1
,"",_488,1,1,1,0,1
,"",_489,1,1,1,0,1
,"",_490,1,1,0,1,1
,"",_493,1,1,1,0,1
,"",_494,1,1,1,0,1
,"",_496,1,1,1,0,1
,"",_498,1,1,1,0,1
,"",_500,1,1,1,0,1
,"",_501,1,1,1,0,1
,"",_503,1,1,1,0,1
,"",_504,1,1,1,0,1
,"",_505,1,1,1,0,1
,"",_507,1,1,1,0,1
,"",_510,1,1,1,0,1
,"",_511,1,1,1,0,1
,"",_512,1,1,1,0,1
,"",_514,1,1,0,0,0
,"",_516,1,2,1,0,1
,"",_519,1,1,1,0,1
,"",_520,1,1,1,0,1
,"",_522,1,1,1,0,1
,"",_523,1,1,1,0,1
,"",_524,1,1,0,0,0
,"",_526,1,1,1,0,1
,"",_527,1,1,1,0,1
,"",_528,1,1,1,0,1
,"",_529,1,1,1,0,1
,"",_532,1,1,0,1,1
,"",_536,1,1,1,0,1
,"",_537,1,1,1,0,1
,"",_538,1,1,1,0,1
,"",_539,1,1,1,0,1
,"",_540,1,1,1,0,1
,"",_542,1,1,1,0,1
,"",_543,1,1,0,1,1
,"",_544,1,2,1,0,1
,"",_545,1,1,1,0,1
,"",_546,1,1,1,0,1
,"",_547,1,1,0,1,1
,"",_548,1,1,1,0,1
,"",_550,1,1,0,0,0
,"",_551,1,1,1,0,1
,"",_555,1,1,1,0,1
,"",_556,1,1,1,0,1
,"",_558,1,1,1,0,1
,"",_559,1,1,1,0,1
,"",_560,1,1,1,0,1
,"",_561,1,1,1,0,1
,"",_562,1,1,1,0,1
,"",_563,1,1,1,0,1
,"",_566,1,1,1,0,1
,"",_567,1,1,0,0,0
,"",_568,1,1,1,0,1
,"",_570,1,1,0,1,1
,"",_571,1,1,1,0,1
,"",_574,1,1,1,0,1
,"",_575,1,1,1,0,1
,"",_576,1,1,1,0,1
,"",_579,1,1,1,0,1
,"",_580,1,1,1,0,1
,"",_581,1,1,1,0,1
,"",_582,1,2,1,0,1
,"",_583,1,1,1,0,1
,"",_584,1,1,0,0,0
,"",_585,1,1,1,0,1
,"",_586,1,1,1,0,1
,"",_587,1,1,1,0,1
,"",_589,1,1,1,0,1
,"",_590,1,1,1,0,1
,"",_591,1,1,1,0,1
,"",_592,1,1,1,0,1
,"",_593,1,1,1,0,1
,"",_594,1,1,1,0,1
,"",_595,1,1,1,0,1
,"",_596,1,1,1,0,1
,"",_598,1,1,1,0,1
,"",_599,1,1,1,0,1
,"",_600,1,1,1,0,1
,"",_602,1,1,1,0,1
,"",_603,1,1,1,0,1
,"",_604,1,1,0,0,0
,"",_606,1,2,0,0,0
,"",_607,1,1,1,0,1
,"",_609,1,1,1,0,1
,"",_611,1,1,1,0,1
,"",_613,1,1,1,0,1
,"",_614,1,1,1,0,1
,"",_615,1,1,1,0,1
,"",_617,1,1,1,0,1
,"",_619,1,1,1,0,1
,"",_621,1,1,1,0,1
,"",_623,1,1,1,0,1
,"",_624,1,1,1,0,1
,"",_625,1,1,1,0,1
,"",_628,1,1,1,0,1
,"",_629,1,1,1,0,1
,"",_630,1,1,1,0,1
,"",_631,1,1,1,0,1
,"",_634,1,2,1,0,1
,"",_635,1,1,1,0,1
,"",_638,1,1,1,0,1
,"",_639,1,1,1,0,1
,"",_640,1,1,1,0,1
,"",_643,1,1,1,0,1
,"",_644,1,1,0,0,0
,"",_646,1,1,1,0,1
,"",_647,1,1,1,0,1
,"",_648,1,1,1,0,1
,"",_649,1,1,1,0,1
,"",_650,1,1,1,0,1
,"",_651,1,1,1,0,1
,"",_653,1,1,1,0,1
,"",_654,1,1,1,0,1
,"",_655,1,1,1,0,1
,"",_658,1,1,1,0,1
,"",_659,1,1,1,0,1
,"",_660,1,1,1,0,1
,"",_661,1,1,1,0,1
,"",_665,1,1,1,0,1
,"",_666,1,1,1,0,1
,"",_668,1,1,1,0,1
,"",_669,1,1,1,0,1
,"",_670,1,1,1,0,1
,"",_671,1,1,1,0,1
,"",_673,1,1,1,0,1
,"",_675,1,1,1,0,1
,"",_676,1,1,1,0,1
,"",_677,1,1,1,0,1
,"",_679,1,1,1,0,1
,"",_680,1,1,1,0,1
,"",_681,1,1,1,0,1
,"",_684,1,1,1,0,1
,"",_685,1,1,1,0,1
,"",_686,1,1,1,0,1
,"",_687,1,1,1,0,1
,"",_689,1,1,1,0,1
,"",_691,1,1,1,0,1
,"",_692,1,1,1,0,1
,"",_693,1,1,1,0,1
,"",_694,1,1,1,0,1
,"",_695,1,1,1,0,1
,"",_697,1,1,1,0,1
,"",_698,1,1,1,0,1
,"",_700,1,1,1,0,1
,"",_701,1,1,0,1,1
,"",_702,1,1,1,0,1
,"",_705,1,1,1,0,1
,"",_707,1,1,1,0,1
,"",_710,1,1,1,0,1
,"",_711,1,1,1,0,1
,"",_712,1,1,1,0,1
,"",_713,1,1,1,0,1
,"",_715,1,1,1,0,1
,"",_716,1,1,1,0,1
,"",_719,1,1,1,0,1
,"",_720,1,1,1,0,1
,"",_722,1,1,1,0,1
,"",_725,1,1,1,0,1
,"",_726,1,1,1,0,1
,"",_727,1,1,1,0,1
,"",_728,1,1,1,0,1
,"",_729,1,1,1,0,1
,"",_730,1,2,0,0,0
,"",_731,1,1,1,0,1
,"",_734,1,1,1,0,1
,"",_737,1,1,0,0,0
,"",_739,1,1,1,0,1
,"",_740,1,1,1,0,1
,"",_742,1,1,1,0,1
,"",_744,1,1,1,0,1
,"",_748,1,1,1,0,1
,"",_751,1,1,0,0,0
,"",_754,1,1,1,0,1
,"",_755,1,1,1,0,1
,"",_756,1,1,1,0,1
,"",_757,1,1,1,0,1
,"",_762,1,1,1,0,1
,"",_763,1,1,1,0,1
,"",_764,1,1,1,0,1
,"",_765,1,1,0,0,0
,"",_766,1,1,0,1,1
,"",_767,1,1,1,0,1
,"",_769,1,1,1,0,1
,"",_770,1,1,1,0,1
,"",_771,1,1,1,0,1
,"",_772,1,1,1,0,1
,"",_774,1,1,1,0,1
,"",_776,1,1,1,0,1
,"",_777,1,1,1,0,1
,"",_778,1,1,1,0,1
,"",_779,1,1,1,0,1
,"",_780,1,1,1,0,1
,"",_781,1,1,1,0,1
,"",_782,1,1,1,0,1
,"",_783,1,1,1,0,1
,"",_785,1,1,1,0,1
,"",_787,1,1,1,0,1
,"",_788,1,1,1,0,1
,"",_789,1,1,0,0,0
,"",_790,1,1,1,0,1
,"",_791,1,1,1,0,1
,"",_792,1,1,1,0,1
,"",_793,1,1,1,0,1
,"",_794,1,1,1,0,1
,"",_795,1,1,1,0,1
,"",_796,1,1,1,0,1
,"",_797,1,1,1,0,1
,"",_798,1,1,1,0,1
,"",_799,1,1,1,0,1
,"",_800,1,1,1,0,1
,"",_801,1,1,1,0,1
,"",_802,1,1,1,0,1
,"",_803,1,1,1,0,1
