Name,Description,Combined Group,Unique Machines,Unique UserID, Count F,Count H,EULA Machines
,"",_25,8,7,8,0,8
,"",_30,8,7,8,0,8
,"",_48,8,8,8,0,8
,"",_56,8,8,8,0,8
,"",_57,8,8,8,0,8
Pentajeu,"",_80,7,5,7,0,7
Mississippi Global Property,"https://www.mississippiglobal.com/
",_116,7,5,7,0,7
Dreamtree Games,"https://genesis.hq.unity3d.com/organizations/18966602720433/
https://www.dreamtreegames.com/
",_51,7,4,7,0,7
,"",_23,7,7,7,0,7
,"",_49,7,7,6,1,7
,"",_60,7,6,5,2,7
,"",_61,7,7,7,0,7
,"",_68,7,7,7,0,7
,"",_69,7,6,7,0,7
,"",_71,7,5,7,0,7
Zap Zap Math,"",_88,6,2,4,0,4
Howsart Sdn Bhd,"",_94,6,2,6,0,6
Appxplore (iCandy) / Inzen,"",_77,6,4,0,0,0
,"",_24,6,6,6,0,6
,"",_58,6,5,6,0,6
,"",_67,6,5,6,0,6
,"",_81,6,2,6,0,6
,"",_83,6,5,6,0,6
CK Group,"https://www.ckgroup.my/about-us.html
",_50,5,4,5,0,5
,"",_62,5,3,2,0,2
,"",_66,5,4,5,0,5
,"",_70,5,5,5,0,5
,"",_85,5,4,5,0,5
,"",_89,5,5,5,0,5
,"",_102,5,5,5,0,5
,"",_105,5,5,5,0,5
,"",_106,5,5,5,0,5
,"",_128,5,4,5,0,5
VLIXN Ventures,"https://genesis.hq.unity3d.com/organizations/18966865151565/
https://beamstart.com/profile/254808/VLIXN
",_73,4,3,4,0,4
Techninier,"https://genesis.hq.unity3d.com/organizations/812312/
",_75,4,2,3,0,3
Lightfeel CG,"https://genesis.hq.unity3d.com/organizations/18966809008486/
http://lightfeelcg.com/
",_95,4,4,3,0,3
Game Taiko Sdn Bhd,"",_93,4,2,4,0,4
Coolcode.my,"https://genesis.hq.unity3d.com/users/386843/
1 Plus license
",_111,4,3,2,0,2
,"",_37,4,5,4,0,4
,"",_41,4,4,4,0,4
,"",_59,4,5,3,1,4
,"",_74,4,3,4,0,4
,"",_82,4,4,4,0,4
,"",_86,4,3,4,0,4
,"",_87,4,4,4,0,4
,"",_90,4,4,4,0,4
,"",_92,4,4,4,0,4
,"",_120,4,4,4,0,4
,"",_124,4,2,4,0,4
,"",_125,4,2,4,0,4
,"",_139,4,4,4,0,4
,"",_452,4,2,4,0,4
VRFCM,"",_114,3,3,3,0,3
New Legend Soft Enterprise,"",_163,3,3,3,0,3
Nearbuy South East Asia Sdn Bhd,"https://genesis.hq.unity3d.com/organizations/18966770249672/
https://nearbuygroup.com/
",_169,3,3,3,0,3
Miyoko Gaming,"",_798,3,1,2,1,3
Edutool / TXG,"https://txggametools.com/index.html
",_63,3,3,1,0,1
,"",_42,3,3,3,0,3
,"",_46,3,3,2,0,2
,"",_72,3,3,3,0,3
,"",_78,3,3,3,0,3
,"",_79,3,3,3,0,3
,"",_107,3,3,3,0,3
,"",_108,3,3,3,0,3
,"",_109,3,2,1,2,3
,"",_110,3,3,3,0,3
,"",_117,3,3,3,0,3
,"",_119,3,3,3,0,3
,"",_121,3,2,3,0,3
,"",_123,3,3,3,0,3
,"",_126,3,3,3,0,3
,"",_138,3,1,3,0,3
,"",_140,3,3,1,0,1
,"",_141,3,3,3,0,3
,"",_144,3,3,3,0,3
,"",_147,3,3,3,0,3
,"",_148,3,3,2,1,3
,"",_150,3,3,2,0,2
,"",_156,3,3,3,0,3
,"",_157,3,3,3,0,3
,"",_165,3,3,3,0,3
,"",_171,3,3,3,0,3
,"",_172,3,3,3,0,3
,"",_175,3,3,3,0,3
,"",_181,3,3,3,0,3
,"",_187,3,1,2,0,2
,"",_193,3,3,3,0,3
,"",_200,3,3,3,0,3
,"",_203,3,1,3,0,3
,"",_204,3,3,3,0,3
,"",_207,3,2,3,0,3
,"",_208,3,3,3,0,3
,"",_209,3,3,3,0,3
,"",_215,3,3,3,0,3
,"",_217,3,1,3,0,3
,"",_219,3,3,3,0,3
,"",_221,3,3,2,1,3
,"",_266,3,2,3,0,3
,"",_285,3,1,3,0,3
,"",_291,3,1,3,0,3
,"",_922,3,1,3,0,3
,"",_1023,3,1,3,0,3
Polypixel 3D,"",_270,2,2,2,0,2
Massive Infinity (offices in Singapore and Malaysia),"https://genesis.hq.unity3d.com/users/2259508/
https://www.massiveinfinity.com/
",_167,2,3,1,0,1
Gameka,"",_99,2,2,2,0,2
,"",_43,2,2,2,0,2
,"",_55,2,2,2,0,2
,"",_84,2,2,2,0,2
,"",_91,2,2,2,0,2
,"",_98,2,2,2,0,2
,"",_101,2,2,2,0,2
,"",_103,2,2,2,0,2
,"",_104,2,2,2,0,2
,"",_122,2,2,2,0,2
,"",_130,2,2,1,0,1
,"",_131,2,2,2,0,2
,"",_134,2,2,2,0,2
,"",_146,2,2,2,0,2
,"",_149,2,3,2,0,2
,"",_151,2,2,2,0,2
,"",_154,2,2,2,0,2
,"",_164,2,2,2,0,2
,"",_168,2,2,1,1,2
,"",_170,2,2,2,0,2
,"",_173,2,2,2,0,2
,"",_174,2,2,2,0,2
,"",_176,2,1,2,0,2
,"",_177,2,2,0,0,0
,"",_180,2,2,2,0,2
,"",_182,2,2,2,0,2
,"",_185,2,2,2,0,2
,"",_194,2,2,2,0,2
,"",_196,2,3,2,0,2
,"",_198,2,2,2,0,2
,"",_211,2,2,2,0,2
,"",_216,2,2,2,0,2
,"",_227,2,2,2,0,2
,"",_230,2,2,2,0,2
,"",_231,2,1,2,0,2
,"",_232,2,1,2,0,2
,"",_234,2,2,2,0,2
,"",_235,2,1,0,0,0
,"",_237,2,2,2,0,2
,"",_238,2,2,2,0,2
,"",_242,2,1,2,0,2
,"",_243,2,1,2,0,2
,"",_252,2,1,2,0,2
,"",_257,2,1,2,0,2
,"",_260,2,2,2,0,2
,"",_262,2,2,2,0,2
,"",_264,2,2,2,0,2
,"",_269,2,1,2,0,2
,"",_271,2,2,2,0,2
,"",_273,2,2,2,0,2
,"",_275,2,2,1,0,1
,"",_277,2,2,2,0,2
,"",_279,2,2,2,0,2
,"",_281,2,2,2,0,2
,"",_282,2,2,2,0,2
,"",_283,2,2,2,0,2
,"",_284,2,2,2,0,2
,"",_286,2,1,2,0,2
,"",_290,2,2,2,0,2
,"",_292,2,2,2,0,2
,"",_297,2,2,2,0,2
,"",_300,2,1,1,0,1
,"",_303,2,2,2,0,2
,"",_304,2,2,2,0,2
,"",_305,2,2,2,0,2
,"",_306,2,2,2,0,2
,"",_314,2,2,2,0,2
,"",_315,2,2,2,0,2
,"",_316,2,2,2,0,2
,"",_317,2,2,2,0,2
,"",_320,2,2,2,0,2
,"",_321,2,2,1,0,1
,"",_326,2,2,2,0,2
,"",_327,2,2,2,0,2
,"",_328,2,2,2,0,2
,"",_332,2,2,1,0,1
,"",_334,2,2,2,0,2
,"",_338,2,1,2,0,2
,"",_350,2,2,2,0,2
,"",_358,2,2,2,0,2
,"",_360,2,2,2,0,2
,"",_362,2,2,2,0,2
,"",_364,2,2,1,0,1
,"",_367,2,1,2,0,2
,"",_370,2,2,2,0,2
,"",_375,2,2,2,0,2
,"",_377,2,1,2,0,2
,"",_379,2,2,2,0,2
,"",_385,2,2,2,0,2
,"",_386,2,2,2,0,2
,"",_388,2,2,2,0,2
,"",_390,2,2,1,0,1
,"",_392,2,2,2,0,2
,"",_394,2,2,2,0,2
,"",_395,2,2,2,0,2
,"",_397,2,2,2,0,2
,"",_398,2,2,2,0,2
,"",_407,2,2,2,0,2
,"",_408,2,2,2,0,2
,"",_409,2,2,2,0,2
,"",_418,2,1,2,0,2
,"",_420,2,1,2,0,2
,"",_421,2,1,2,0,2
,"",_423,2,2,2,0,2
,"",_432,2,1,2,0,2
,"",_436,2,1,2,0,2
,"",_437,2,2,2,0,2
,"",_441,2,2,1,0,1
,"",_444,2,2,2,0,2
,"",_445,2,2,2,0,2
,"",_446,2,2,2,0,2
,"",_450,2,2,2,0,2
,"",_453,2,2,2,0,2
,"",_454,2,2,2,0,2
,"",_483,2,1,2,0,2
,"",_577,2,1,0,0,0
,"",_586,2,1,2,0,2
,"",_588,2,1,2,0,2
,"",_611,2,1,2,0,2
,"",_624,2,1,2,0,2
,"",_649,2,1,2,0,2
,"",_699,2,1,2,0,2
,"",_709,2,1,2,0,2
,"",_778,2,1,2,0,2
,"",_984,2,1,2,0,2
,"",_996,2,1,1,0,1
,"",_1042,2,1,2,0,2
,"",_1156,2,1,2,0,2
,"",_1321,2,1,2,0,2
Sofax,"",_137,1,1,0,0,0
MZR Global Sdn Bhd,"https://genesis.hq.unity3d.com/organizations/18966727177327/
",_112,1,1,0,0,0
Kaigan Games,"",_673,1,1,1,0,1
Creative Instinct Game House,"",_162,1,1,1,0,1
,"",_32,1,1,1,0,1
,"",_52,1,1,1,0,1
,"",_96,1,1,1,0,1
,"",_113,1,1,1,0,1
,"",_118,1,1,1,0,1
,"",_129,1,1,1,0,1
,"",_132,1,1,1,0,1
,"",_135,1,1,1,0,1
,"",_136,1,1,1,0,1
,"",_142,1,1,0,0,0
,"",_143,1,1,1,0,1
,"",_145,1,1,1,0,1
,"",_152,1,1,1,0,1
,"",_153,1,1,1,0,1
,"",_155,1,1,1,0,1
,"",_158,1,1,1,0,1
,"",_160,1,1,0,0,0
,"",_161,1,1,1,0,1
,"",_166,1,1,1,0,1
,"",_178,1,1,1,0,1
,"",_179,1,1,1,0,1
,"",_183,1,1,1,0,1
,"",_184,1,1,1,0,1
,"",_186,1,1,1,0,1
,"",_188,1,1,1,0,1
,"",_189,1,1,1,0,1
,"",_190,1,1,1,0,1
,"",_192,1,1,1,0,1
,"",_195,1,1,1,0,1
,"",_197,1,1,1,0,1
,"",_199,1,1,1,0,1
,"",_201,1,1,1,0,1
,"",_205,1,1,1,0,1
,"",_206,1,1,1,0,1
,"",_210,1,1,1,0,1
,"",_212,1,1,1,0,1
,"",_213,1,1,1,0,1
,"",_214,1,1,1,0,1
,"",_218,1,1,1,0,1
,"",_220,1,1,1,0,1
,"",_222,1,1,1,0,1
,"",_223,1,1,1,0,1
,"",_224,1,1,1,0,1
,"",_225,1,1,1,0,1
,"",_226,1,1,1,0,1
,"",_229,1,1,1,0,1
,"",_233,1,1,1,0,1
,"",_239,1,1,1,0,1
,"",_240,1,1,1,0,1
,"",_241,1,1,1,0,1
,"",_244,1,2,1,0,1
,"",_245,1,1,1,0,1
,"",_246,1,1,1,0,1
,"",_247,1,1,1,0,1
,"",_248,1,1,1,0,1
,"",_249,1,1,1,0,1
,"",_251,1,1,1,0,1
,"",_253,1,1,1,0,1
,"",_254,1,1,1,0,1
,"",_255,1,1,1,0,1
,"",_256,1,1,1,0,1
,"",_258,1,1,1,0,1
,"",_259,1,1,1,0,1
,"",_263,1,1,1,0,1
,"",_265,1,1,0,0,0
,"",_267,1,1,1,0,1
,"",_268,1,1,1,0,1
,"",_272,1,1,1,0,1
,"",_274,1,1,1,0,1
,"",_276,1,1,1,0,1
,"",_278,1,1,1,0,1
,"",_280,1,1,1,0,1
,"",_287,1,1,1,0,1
,"",_288,1,1,1,0,1
,"",_293,1,1,1,0,1
,"",_294,1,1,1,0,1
,"",_295,1,1,1,0,1
,"",_296,1,1,1,0,1
,"",_298,1,1,1,0,1
,"",_299,1,1,1,0,1
,"",_301,1,1,0,0,0
,"",_302,1,1,1,0,1
,"",_307,1,1,1,0,1
,"",_308,1,1,1,0,1
,"",_309,1,1,1,0,1
,"",_310,1,1,1,0,1
,"",_311,1,1,1,0,1
,"",_312,1,1,1,0,1
,"",_313,1,1,1,0,1
,"",_318,1,1,1,0,1
,"",_319,1,1,1,0,1
,"",_322,1,1,1,0,1
,"",_323,1,1,0,1,1
,"",_324,1,1,1,0,1
,"",_325,1,1,1,0,1
,"",_329,1,1,1,0,1
,"",_331,1,2,1,0,1
,"",_333,1,1,1,0,1
,"",_335,1,1,0,0,0
,"",_336,1,1,0,0,0
,"",_337,1,1,1,0,1
,"",_339,1,1,1,0,1
,"",_340,1,1,1,0,1
,"",_341,1,1,0,0,0
,"",_342,1,1,1,0,1
,"",_343,1,1,1,0,1
,"",_344,1,1,1,0,1
,"",_345,1,1,1,0,1
,"",_346,1,1,1,0,1
,"",_347,1,1,1,0,1
,"",_349,1,1,1,0,1
,"",_352,1,1,1,0,1
,"",_353,1,1,1,0,1
,"",_354,1,1,1,0,1
,"",_355,1,1,1,0,1
,"",_356,1,1,1,0,1
,"",_357,1,1,1,0,1
,"",_359,1,1,1,0,1
,"",_361,1,1,1,0,1
,"",_363,1,1,1,0,1
,"",_365,1,1,1,0,1
,"",_368,1,1,1,0,1
,"",_369,1,1,1,0,1
,"",_371,1,1,0,0,0
,"",_372,1,1,1,0,1
,"",_373,1,1,1,0,1
,"",_374,1,1,1,0,1
,"",_378,1,2,1,0,1
,"",_380,1,1,1,0,1
,"",_381,1,1,1,0,1
,"",_382,1,1,1,0,1
,"",_383,1,1,1,0,1
,"",_384,1,1,1,0,1
,"",_387,1,1,1,0,1
,"",_389,1,1,1,0,1
,"",_391,1,1,1,0,1
,"",_393,1,1,1,0,1
,"",_396,1,1,1,0,1
,"",_399,1,1,1,0,1
,"",_400,1,1,1,0,1
,"",_401,1,1,1,0,1
,"",_402,1,1,1,0,1
,"",_403,1,1,1,0,1
,"",_404,1,1,1,0,1
,"",_405,1,1,1,0,1
,"",_406,1,1,1,0,1
,"",_410,1,1,1,0,1
,"",_411,1,1,1,0,1
,"",_412,1,1,1,0,1
,"",_413,1,1,1,0,1
,"",_414,1,1,1,0,1
,"",_415,1,1,1,0,1
,"",_416,1,1,1,0,1
,"",_417,1,1,0,0,0
,"",_419,1,1,0,0,0
,"",_424,1,1,1,0,1
,"",_425,1,1,1,0,1
,"",_426,1,1,1,0,1
,"",_427,1,1,1,0,1
,"",_428,1,1,1,0,1
,"",_429,1,1,1,0,1
,"",_430,1,1,1,0,1
,"",_431,1,1,1,0,1
,"",_433,1,1,1,0,1
,"",_434,1,2,1,0,1
,"",_435,1,1,1,0,1
,"",_438,1,1,1,0,1
,"",_439,1,1,1,0,1
,"",_440,1,1,1,0,1
,"",_442,1,1,1,0,1
,"",_443,1,1,1,0,1
,"",_447,1,1,0,1,1
,"",_448,1,1,1,0,1
,"",_449,1,1,1,0,1
,"",_451,1,2,1,0,1
,"",_455,1,1,1,0,1
,"",_456,1,1,1,0,1
,"",_457,1,1,1,0,1
,"",_458,1,1,1,0,1
,"",_459,1,1,1,0,1
,"",_460,1,1,1,0,1
,"",_461,1,1,1,0,1
,"",_462,1,1,1,0,1
,"",_463,1,1,1,0,1
,"",_464,1,1,1,0,1
,"",_465,1,1,1,0,1
,"",_466,1,1,1,0,1
,"",_467,1,1,1,0,1
,"",_468,1,1,1,0,1
,"",_469,1,1,1,0,1
,"",_470,1,1,1,0,1
,"",_471,1,1,1,0,1
,"",_472,1,1,1,0,1
,"",_473,1,1,1,0,1
,"",_474,1,1,1,0,1
,"",_475,1,1,1,0,1
,"",_476,1,1,1,0,1
,"",_478,1,1,1,0,1
,"",_479,1,1,1,0,1
,"",_480,1,1,1,0,1
,"",_481,1,1,1,0,1
,"",_482,1,1,1,0,1
,"",_485,1,1,1,0,1
,"",_486,1,1,1,0,1
,"",_487,1,1,1,0,1
,"",_488,1,1,1,0,1
,"",_489,1,1,1,0,1
,"",_490,1,1,1,0,1
,"",_491,1,1,1,0,1
,"",_492,1,1,1,0,1
,"",_493,1,1,1,0,1
,"",_494,1,1,1,0,1
,"",_495,1,1,1,0,1
,"",_496,1,1,1,0,1
,"",_497,1,1,1,0,1
,"",_498,1,1,1,0,1
,"",_499,1,1,1,0,1
,"",_500,1,1,1,0,1
,"",_501,1,1,1,0,1
,"",_502,1,1,1,0,1
,"",_503,1,1,1,0,1
,"",_504,1,1,1,0,1
,"",_505,1,1,1,0,1
,"",_506,1,1,1,0,1
,"",_507,1,1,1,0,1
,"",_508,1,1,1,0,1
,"",_509,1,1,1,0,1
,"",_510,1,1,1,0,1
,"",_511,1,1,1,0,1
,"",_512,1,1,1,0,1
,"",_513,1,1,1,0,1
,"",_514,1,1,1,0,1
,"",_515,1,1,1,0,1
,"",_516,1,1,0,0,0
,"",_517,1,1,1,0,1
,"",_518,1,1,1,0,1
,"",_519,1,1,1,0,1
,"",_520,1,1,1,0,1
,"",_521,1,1,1,0,1
,"",_522,1,1,1,0,1
,"",_523,1,1,1,0,1
,"",_524,1,1,1,0,1
,"",_525,1,1,1,0,1
,"",_526,1,1,1,0,1
,"",_527,1,1,1,0,1
,"",_528,1,1,1,0,1
,"",_529,1,1,1,0,1
,"",_530,1,1,1,0,1
,"",_531,1,1,1,0,1
,"",_532,1,1,1,0,1
,"",_533,1,1,1,0,1
,"",_534,1,1,1,0,1
,"",_535,1,1,1,0,1
,"",_536,1,1,1,0,1
,"",_537,1,1,1,0,1
,"",_538,1,1,1,0,1
,"",_539,1,1,1,0,1
,"",_540,1,1,1,0,1
,"",_541,1,1,1,0,1
,"",_542,1,1,1,0,1
,"",_543,1,1,1,0,1
,"",_544,1,1,1,0,1
,"",_545,1,1,1,0,1
,"",_546,1,1,1,0,1
,"",_547,1,1,1,0,1
,"",_548,1,1,0,0,0
,"",_549,1,1,1,0,1
,"",_550,1,1,1,0,1
,"",_551,1,1,1,0,1
,"",_552,1,1,1,0,1
,"",_553,1,1,1,0,1
,"",_554,1,1,1,0,1
,"",_555,1,1,1,0,1
,"",_556,1,1,1,0,1
,"",_557,1,1,1,0,1
,"",_558,1,1,1,0,1
,"",_559,1,1,1,0,1
,"",_560,1,1,1,0,1
,"",_561,1,1,1,0,1
,"",_562,1,1,1,0,1
,"",_563,1,1,1,0,1
,"",_564,1,1,1,0,1
,"",_565,1,1,1,0,1
,"",_566,1,1,0,1,1
,"",_567,1,1,1,0,1
,"",_568,1,1,1,0,1
,"",_569,1,1,1,0,1
,"",_570,1,1,1,0,1
,"",_571,1,1,1,0,1
,"",_572,1,1,1,0,1
,"",_573,1,1,1,0,1
,"",_574,1,1,0,1,1
,"",_575,1,1,1,0,1
,"",_576,1,1,1,0,1
,"",_578,1,1,1,0,1
,"",_579,1,1,1,0,1
,"",_580,1,1,1,0,1
,"",_581,1,1,1,0,1
,"",_582,1,1,1,0,1
,"",_583,1,1,1,0,1
,"",_584,1,1,1,0,1
,"",_585,1,1,0,0,0
,"",_587,1,1,1,0,1
,"",_589,1,1,1,0,1
,"",_590,1,1,1,0,1
,"",_591,1,1,1,0,1
,"",_592,1,1,1,0,1
,"",_593,1,1,1,0,1
,"",_594,1,1,1,0,1
,"",_595,1,1,1,0,1
,"",_596,1,1,1,0,1
,"",_597,1,1,1,0,1
,"",_598,1,1,1,0,1
,"",_599,1,1,1,0,1
,"",_601,1,1,1,0,1
,"",_602,1,1,1,0,1
,"",_603,1,1,1,0,1
,"",_604,1,1,1,0,1
,"",_605,1,1,1,0,1
,"",_606,1,1,1,0,1
,"",_607,1,1,1,0,1
,"",_608,1,1,1,0,1
,"",_609,1,1,1,0,1
,"",_610,1,1,1,0,1
,"",_612,1,1,1,0,1
,"",_613,1,1,1,0,1
,"",_614,1,1,1,0,1
,"",_615,1,1,1,0,1
,"",_616,1,1,1,0,1
,"",_617,1,1,1,0,1
,"",_618,1,1,1,0,1
,"",_619,1,1,1,0,1
,"",_620,1,1,1,0,1
,"",_621,1,1,1,0,1
,"",_622,1,1,1,0,1
,"",_623,1,1,1,0,1
,"",_625,1,1,1,0,1
,"",_626,1,1,1,0,1
,"",_627,1,1,1,0,1
,"",_628,1,1,1,0,1
,"",_629,1,1,1,0,1
,"",_630,1,1,1,0,1
,"",_631,1,1,1,0,1
,"",_632,1,1,1,0,1
,"",_633,1,1,1,0,1
,"",_634,1,1,1,0,1
,"",_635,1,1,1,0,1
,"",_636,1,1,1,0,1
,"",_637,1,1,1,0,1
,"",_638,1,1,1,0,1
,"",_639,1,1,1,0,1
,"",_640,1,1,1,0,1
,"",_641,1,1,1,0,1
,"",_642,1,1,1,0,1
,"",_643,1,1,1,0,1
,"",_644,1,1,1,0,1
,"",_645,1,1,1,0,1
,"",_646,1,1,1,0,1
,"",_647,1,1,1,0,1
,"",_648,1,1,1,0,1
,"",_650,1,1,1,0,1
,"",_651,1,1,1,0,1
,"",_652,1,1,1,0,1
,"",_653,1,1,1,0,1
,"",_654,1,1,1,0,1
,"",_655,1,1,1,0,1
,"",_656,1,1,1,0,1
,"",_657,1,1,1,0,1
,"",_658,1,1,1,0,1
,"",_659,1,1,1,0,1
,"",_660,1,1,1,0,1
,"",_661,1,1,1,0,1
,"",_662,1,1,1,0,1
,"",_663,1,1,1,0,1
,"",_664,1,1,1,0,1
,"",_665,1,1,1,0,1
,"",_666,1,1,1,0,1
,"",_667,1,1,1,0,1
,"",_668,1,1,1,0,1
,"",_669,1,1,1,0,1
,"",_670,1,1,1,0,1
,"",_671,1,1,1,0,1
,"",_672,1,1,1,0,1
,"",_674,1,1,1,0,1
,"",_675,1,1,1,0,1
,"",_676,1,1,1,0,1
,"",_677,1,1,1,0,1
,"",_678,1,1,1,0,1
,"",_679,1,1,1,0,1
,"",_681,1,1,1,0,1
,"",_682,1,1,1,0,1
,"",_683,1,1,1,0,1
,"",_684,1,1,1,0,1
,"",_685,1,1,1,0,1
,"",_686,1,1,1,0,1
,"",_687,1,1,1,0,1
,"",_688,1,1,1,0,1
,"",_689,1,1,1,0,1
,"",_690,1,1,1,0,1
,"",_691,1,1,1,0,1
,"",_692,1,1,1,0,1
,"",_693,1,1,1,0,1
,"",_694,1,1,1,0,1
,"",_695,1,1,1,0,1
,"",_696,1,1,1,0,1
,"",_697,1,1,1,0,1
,"",_698,1,1,1,0,1
,"",_700,1,1,1,0,1
,"",_701,1,1,0,0,0
,"",_702,1,1,1,0,1
,"",_703,1,1,0,0,0
,"",_704,1,1,1,0,1
,"",_705,1,1,1,0,1
,"",_706,1,1,1,0,1
,"",_707,1,1,1,0,1
,"",_708,1,1,1,0,1
,"",_710,1,1,1,0,1
,"",_711,1,1,1,0,1
,"",_712,1,1,1,0,1
,"",_713,1,1,1,0,1
,"",_714,1,1,1,0,1
,"",_715,1,1,1,0,1
,"",_716,1,1,1,0,1
,"",_717,1,1,1,0,1
,"",_718,1,1,1,0,1
,"",_719,1,1,1,0,1
,"",_720,1,1,1,0,1
,"",_721,1,1,1,0,1
,"",_722,1,1,1,0,1
,"",_723,1,1,1,0,1
,"",_724,1,1,1,0,1
,"",_725,1,1,1,0,1
,"",_726,1,1,1,0,1
,"",_727,1,1,1,0,1
,"",_728,1,1,1,0,1
,"",_729,1,1,1,0,1
,"",_730,1,1,1,0,1
,"",_731,1,1,1,0,1
,"",_732,1,1,1,0,1
,"",_733,1,1,1,0,1
,"",_734,1,1,0,0,0
,"",_735,1,1,1,0,1
,"",_736,1,1,1,0,1
,"",_737,1,1,1,0,1
,"",_738,1,1,1,0,1
,"",_739,1,1,1,0,1
,"",_740,1,1,1,0,1
,"",_741,1,1,1,0,1
,"",_742,1,1,1,0,1
,"",_743,1,1,1,0,1
,"",_745,1,1,1,0,1
,"",_746,1,1,1,0,1
,"",_747,1,1,1,0,1
,"",_748,1,1,1,0,1
,"",_749,1,1,1,0,1
,"",_750,1,1,1,0,1
,"",_751,1,1,1,0,1
,"",_752,1,1,1,0,1
,"",_753,1,1,1,0,1
,"",_754,1,1,1,0,1
,"",_755,1,1,1,0,1
,"",_756,1,1,1,0,1
,"",_757,1,1,1,0,1
,"",_758,1,1,1,0,1
,"",_759,1,1,1,0,1
,"",_760,1,1,1,0,1
,"",_761,1,1,1,0,1
,"",_762,1,1,1,0,1
,"",_763,1,1,1,0,1
,"",_764,1,1,1,0,1
,"",_765,1,1,1,0,1
,"",_766,1,1,1,0,1
,"",_767,1,1,1,0,1
,"",_768,1,1,1,0,1
,"",_769,1,1,1,0,1
,"",_770,1,1,1,0,1
,"",_771,1,1,1,0,1
,"",_772,1,1,1,0,1
,"",_773,1,1,1,0,1
,"",_774,1,1,1,0,1
,"",_775,1,1,1,0,1
,"",_776,1,1,1,0,1
,"",_777,1,1,1,0,1
,"",_779,1,1,1,0,1
,"",_780,1,1,1,0,1
,"",_781,1,1,1,0,1
,"",_782,1,1,1,0,1
,"",_783,1,1,1,0,1
,"",_784,1,1,1,0,1
,"",_785,1,1,1,0,1
,"",_786,1,1,1,0,1
,"",_787,1,1,1,0,1
,"",_788,1,1,1,0,1
,"",_789,1,1,1,0,1
,"",_790,1,1,1,0,1
,"",_791,1,1,1,0,1
,"",_792,1,1,1,0,1
,"",_793,1,1,1,0,1
,"",_794,1,1,1,0,1
,"",_795,1,1,1,0,1
,"",_796,1,1,1,0,1
,"",_797,1,1,1,0,1
,"",_799,1,1,1,0,1
,"",_800,1,1,1,0,1
,"",_801,1,1,1,0,1
,"",_802,1,1,1,0,1
,"",_803,1,1,1,0,1
,"",_804,1,1,1,0,1
,"",_805,1,1,1,0,1
,"",_806,1,1,1,0,1
,"",_807,1,1,1,0,1
,"",_808,1,1,1,0,1
,"",_809,1,1,1,0,1
,"",_810,1,1,1,0,1
,"",_811,1,1,1,0,1
,"",_812,1,1,1,0,1
,"",_813,1,1,1,0,1
,"",_814,1,1,1,0,1
,"",_815,1,1,1,0,1
,"",_816,1,1,1,0,1
,"",_817,1,1,1,0,1
,"",_818,1,1,1,0,1
,"",_819,1,1,1,0,1
,"",_820,1,1,1,0,1
,"",_821,1,1,1,0,1
,"",_822,1,1,1,0,1
,"",_823,1,1,1,0,1
,"",_824,1,1,0,0,0
,"",_825,1,1,1,0,1
,"",_826,1,1,1,0,1
,"",_827,1,1,1,0,1
,"",_828,1,1,0,0,0
,"",_829,1,1,1,0,1
,"",_830,1,1,1,0,1
,"",_831,1,1,1,0,1
,"",_832,1,1,0,0,0
,"",_833,1,1,1,0,1
