Name,Description,Combined Group,Unique Machines,Unique UserID, Count F,Count H,EULA Machines
,"",_415,3,2,3,0,3
,"",_417,3,3,2,0,2
,"",_427,3,3,3,0,3
,"",_441,3,3,3,0,3
,"",_443,3,1,1,0,1
,"",_450,3,2,1,0,1
,"",_451,3,3,3,0,3
,"",_461,3,2,2,0,2
,"",_465,3,3,3,0,3
,"",_477,3,2,3,0,3
,"",_492,3,3,3,0,3
,"",_500,3,2,3,0,3
,"",_501,3,3,1,1,2
,"",_506,3,2,1,2,3
,"",_522,3,1,3,0,3
,"",_531,3,1,3,0,3
,"",_571,3,1,3,0,3
,"",_574,3,1,2,0,2
,"",_648,3,1,3,0,3
,"",_679,3,1,3,0,3
,"",_722,3,2,2,0,2
,"",_760,3,1,3,0,3
,"",_777,3,2,3,0,3
,"",_809,3,2,1,0,1
,"",_831,3,1,3,0,3
,"",_904,3,2,3,0,3
,"",_910,3,1,1,0,1
,"",_953,3,1,3,0,3
,"",_1030,3,2,2,1,3
,"",_1042,3,1,3,0,3
,"",_1047,3,2,1,0,1
,"",_1048,3,1,1,0,1
,"",_1057,3,2,3,0,3
,"",_1080,3,2,3,0,3
,"",_1092,3,2,3,0,3
,"",_1097,3,1,3,0,3
,"",_1197,3,2,0,0,0
,"",_1304,3,2,3,0,3
,"",_1371,3,2,2,0,2
,"",_1380,3,2,1,0,1
,"",_1445,3,1,3,0,3
,"",_1449,3,1,0,3,3
,"",_1460,3,2,3,0,3
,"",_1480,3,1,0,0,0
,"",_1504,3,2,2,0,2
,"",_1571,3,2,3,0,3
,"",_1632,3,2,2,0,2
,"",_1662,3,1,3,0,3
,"",_1690,3,2,3,0,3
,"",_1697,3,1,3,0,3
,"",_1741,3,2,2,0,2
,"",_1746,3,2,2,1,3
,"",_1811,3,1,3,0,3
,"",_1847,3,2,3,0,3
,"",_1877,3,1,0,0,0
,"",_1944,3,1,3,0,3
,"",_2030,3,1,3,0,3
,"",_2045,3,2,3,0,3
,"",_2238,3,1,3,0,3
,"",_2276,3,2,2,0,2
,"",_2277,3,2,3,0,3
,"",_2350,3,1,3,0,3
,"",_2417,3,1,2,0,2
,"",_2838,3,1,2,0,2
,"",_3261,3,1,3,0,3
,"",_3322,3,1,2,0,2
,"",_3369,3,1,3,0,3
,"",_3549,3,1,3,0,3
,"",_4183,3,1,3,0,3
,"",_4246,3,1,1,0,1
,"",_4545,3,1,3,0,3
,"",_5761,3,1,3,0,3
,"",_6539,3,1,3,0,3
,"",_6859,3,1,0,0,0
,"",_11916,3,1,2,0,2
,"",_20,2,1,2,0,2
,"",_21,2,3,2,0,2
,"",_22,2,2,1,0,1
,"",_25,2,3,2,0,2
,"",_29,2,1,1,0,1
,"",_36,2,3,2,0,2
,"",_41,2,2,1,0,1
,"",_43,2,1,2,0,2
,"",_47,2,3,1,0,1
,"",_54,2,1,1,0,1
,"",_56,2,1,2,0,2
,"",_59,2,2,2,0,2
,"",_60,2,2,2,0,2
,"",_62,2,2,2,0,2
,"",_65,2,2,2,0,2
,"",_66,2,2,2,0,2
,"",_68,2,2,2,0,2
,"",_76,2,1,2,0,2
,"",_79,2,2,2,0,2
,"",_82,2,2,2,0,2
,"",_85,2,2,2,0,2
,"",_89,2,2,2,0,2
,"",_90,2,2,2,0,2
,"",_94,2,2,2,0,2
,"",_96,2,2,2,0,2
,"",_97,2,1,2,0,2
,"",_98,2,2,1,0,1
,"",_103,2,1,2,0,2
,"",_104,2,1,2,0,2
,"",_105,2,2,2,0,2
,"",_106,2,2,2,0,2
,"",_116,2,1,2,0,2
,"",_125,2,2,2,0,2
,"",_127,2,1,2,0,2
,"",_131,2,2,2,0,2
,"",_133,2,2,2,0,2
,"",_134,2,2,2,0,2
,"",_139,2,1,2,0,2
,"",_140,2,2,1,0,1
,"",_143,2,1,2,0,2
,"",_150,2,2,2,0,2
,"",_151,2,2,2,0,2
,"",_152,2,2,2,0,2
,"",_154,2,2,2,0,2
,"",_157,2,2,2,0,2
,"",_163,2,2,2,0,2
,"",_167,2,1,2,0,2
,"",_168,2,2,2,0,2
,"",_171,2,2,2,0,2
,"",_174,2,2,2,0,2
,"",_178,2,1,2,0,2
,"",_181,2,1,0,0,0
,"",_182,2,1,0,0,0
,"",_185,2,1,2,0,2
,"",_190,2,2,2,0,2
,"",_191,2,1,2,0,2
,"",_193,2,1,1,0,1
,"",_195,2,2,1,0,1
,"",_196,2,2,2,0,2
,"",_198,2,1,0,0,0
,"",_199,2,2,1,0,1
,"",_208,2,1,2,0,2
,"",_210,2,1,1,0,1
,"",_211,2,1,2,0,2
,"",_213,2,2,2,0,2
,"",_214,2,2,1,0,1
,"",_223,2,1,2,0,2
,"",_230,2,1,0,0,0
,"",_234,2,3,1,0,1
,"",_238,2,1,0,0,0
,"",_240,2,2,1,0,1
,"",_246,2,1,2,0,2
,"",_253,2,2,2,0,2
,"",_254,2,2,2,0,2
,"",_257,2,2,1,1,2
,"",_258,2,2,1,0,1
,"",_266,2,1,2,0,2
,"",_267,2,1,2,0,2
,"",_268,2,1,2,0,2
,"",_269,2,1,2,0,2
,"",_271,2,2,1,0,1
,"",_275,2,1,2,0,2
,"",_278,2,2,2,0,2
,"",_281,2,2,2,0,2
,"",_286,2,2,2,0,2
,"",_290,2,2,2,0,2
,"",_296,2,1,2,0,2
,"",_297,2,2,2,0,2
,"",_305,2,2,2,0,2
,"",_312,2,2,2,0,2
,"",_316,2,1,2,0,2
,"",_319,2,2,2,0,2
,"",_320,2,2,2,0,2
,"",_323,2,2,2,0,2
,"",_331,2,2,2,0,2
,"",_332,2,2,2,0,2
,"",_337,2,2,2,0,2
,"",_338,2,2,1,0,1
,"",_339,2,2,1,0,1
,"",_340,2,2,2,0,2
,"",_343,2,2,1,0,1
,"",_345,2,2,2,0,2
,"",_348,2,1,1,0,1
,"",_349,2,1,2,0,2
,"",_353,2,2,2,0,2
,"",_354,2,2,1,0,1
,"",_356,2,1,2,0,2
,"",_357,2,2,2,0,2
,"",_358,2,1,1,0,1
,"",_363,2,2,2,0,2
,"",_364,2,1,2,0,2
,"",_365,2,1,2,0,2
,"",_369,2,1,2,0,2
,"",_371,2,2,2,0,2
,"",_377,2,1,2,0,2
,"",_378,2,1,2,0,2
,"",_380,2,2,2,0,2
,"",_381,2,1,1,0,1
,"",_383,2,2,2,0,2
,"",_389,2,2,2,0,2
,"",_390,2,2,2,0,2
,"",_393,2,3,2,0,2
,"",_394,2,2,1,0,1
,"",_401,2,2,2,0,2
,"",_403,2,1,1,0,1
,"",_412,2,1,2,0,2
,"",_413,2,1,1,1,2
,"",_416,2,2,2,0,2
,"",_418,2,1,1,0,1
,"",_419,2,2,2,0,2
,"",_432,2,2,2,0,2
,"",_434,2,1,2,0,2
,"",_435,2,2,2,0,2
,"",_436,2,1,2,0,2
,"",_437,2,2,2,0,2
,"",_453,2,2,2,0,2
,"",_455,2,2,2,0,2
,"",_470,2,1,2,0,2
,"",_471,2,2,2,0,2
,"",_472,2,1,0,0,0
,"",_474,2,1,2,0,2
,"",_475,2,2,2,0,2
,"",_478,2,1,1,0,1
,"",_479,2,2,2,0,2
,"",_480,2,1,1,0,1
,"",_483,2,2,2,0,2
,"",_485,2,2,1,0,1
,"",_487,2,2,2,0,2
,"",_488,2,2,1,0,1
,"",_489,2,2,2,0,2
,"",_490,2,1,2,0,2
,"",_493,2,1,2,0,2
,"",_496,2,2,2,0,2
,"",_505,2,1,2,0,2
,"",_513,2,2,2,0,2
,"",_514,2,1,2,0,2
,"",_523,2,1,2,0,2
,"",_540,2,2,2,0,2
,"",_541,2,1,0,0,0
,"",_544,2,1,2,0,2
,"",_547,2,1,2,0,2
,"",_548,2,2,1,0,1
,"",_556,2,1,2,0,2
,"",_560,2,2,2,0,2
,"",_567,2,1,2,0,2
,"",_568,2,1,2,0,2
,"",_575,2,1,2,0,2
,"",_576,2,1,2,0,2
,"",_578,2,1,2,0,2
,"",_580,2,1,2,0,2
,"",_584,2,2,2,0,2
,"",_585,2,2,2,0,2
,"",_587,2,2,2,0,2
,"",_588,2,2,2,0,2
,"",_591,2,2,1,0,1
,"",_592,2,2,1,1,2
,"",_604,2,2,2,0,2
,"",_606,2,1,2,0,2
,"",_608,2,2,2,0,2
,"",_609,2,2,2,0,2
,"",_611,2,1,2,0,2
,"",_613,2,1,2,0,2
,"",_614,2,2,1,1,2
,"",_615,2,2,1,1,2
,"",_620,2,1,2,0,2
,"",_621,2,2,2,0,2
,"",_630,2,2,2,0,2
,"",_632,2,2,2,0,2
,"",_633,2,2,1,0,1
,"",_634,2,1,2,0,2
,"",_635,2,2,2,0,2
,"",_639,2,2,2,0,2
,"",_642,2,1,2,0,2
,"",_643,2,1,2,0,2
,"",_645,2,1,2,0,2
,"",_646,2,2,2,0,2
,"",_649,2,1,0,0,0
,"",_650,2,2,1,0,1
,"",_654,2,1,2,0,2
,"",_661,2,2,1,0,1
,"",_663,2,2,2,0,2
,"",_666,2,1,2,0,2
,"",_669,2,2,2,0,2
,"",_678,2,1,2,0,2
,"",_687,2,2,2,0,2
,"",_689,2,2,1,0,1
,"",_692,2,2,2,0,2
,"",_697,2,1,2,0,2
,"",_699,2,2,2,0,2
,"",_700,2,2,2,0,2
,"",_701,2,1,2,0,2
,"",_703,2,2,2,0,2
,"",_708,2,2,2,0,2
,"",_709,2,1,1,1,2
,"",_710,2,1,2,0,2
,"",_716,2,2,2,0,2
,"",_720,2,1,2,0,2
,"",_730,2,2,2,0,2
,"",_731,2,2,2,0,2
,"",_736,2,1,2,0,2
,"",_750,2,2,2,0,2
,"",_755,2,1,2,0,2
,"",_768,2,1,2,0,2
,"",_773,2,2,2,0,2
,"",_778,2,1,2,0,2
,"",_779,2,1,2,0,2
,"",_780,2,2,2,0,2
,"",_790,2,2,2,0,2
,"",_792,2,1,2,0,2
,"",_795,2,1,2,0,2
,"",_798,2,1,0,0,0
,"",_807,2,2,1,0,1
,"",_808,2,1,2,0,2
,"",_812,2,2,2,0,2
,"",_823,2,1,2,0,2
,"",_829,2,2,2,0,2
,"",_830,2,1,2,0,2
,"",_832,2,1,2,0,2
,"",_837,2,2,2,0,2
,"",_838,2,2,1,0,1
,"",_839,2,1,2,0,2
,"",_840,2,2,2,0,2
,"",_843,2,2,1,0,1
,"",_855,2,2,1,1,2
,"",_856,2,1,2,0,2
,"",_862,2,2,2,0,2
,"",_863,2,1,2,0,2
,"",_867,2,1,2,0,2
,"",_870,2,2,1,0,1
,"",_872,2,2,2,0,2
,"",_878,2,1,1,0,1
,"",_881,2,2,2,0,2
,"",_882,2,2,2,0,2
,"",_883,2,1,2,0,2
,"",_891,2,2,2,0,2
,"",_892,2,1,2,0,2
,"",_893,2,1,2,0,2
,"",_905,2,2,2,0,2
,"",_918,2,2,2,0,2
,"",_931,2,1,2,0,2
,"",_934,2,2,1,0,1
,"",_940,2,2,2,0,2
,"",_942,2,2,2,0,2
,"",_949,2,2,2,0,2
,"",_965,2,1,2,0,2
,"",_966,2,1,2,0,2
,"",_970,2,2,1,0,1
,"",_972,2,2,1,0,1
,"",_980,2,1,1,0,1
,"",_982,2,1,2,0,2
,"",_994,2,1,2,0,2
,"",_998,2,2,2,0,2
,"",_1000,2,1,0,0,0
,"",_1008,2,2,2,0,2
,"",_1036,2,1,1,0,1
,"",_1038,2,2,2,0,2
,"",_1040,2,2,2,0,2
,"",_1044,2,1,1,0,1
,"",_1045,2,2,2,0,2
,"",_1046,2,2,2,0,2
,"",_1049,2,2,2,0,2
,"",_1050,2,1,2,0,2
,"",_1069,2,1,2,0,2
,"",_1071,2,1,2,0,2
,"",_1073,2,2,2,0,2
,"",_1076,2,2,1,0,1
,"",_1077,2,2,2,0,2
,"",_1078,2,2,0,0,0
,"",_1082,2,2,2,0,2
,"",_1083,2,2,2,0,2
,"",_1087,2,1,2,0,2
,"",_1088,2,2,2,0,2
,"",_1091,2,2,2,0,2
,"",_1093,2,2,2,0,2
,"",_1094,2,2,2,0,2
,"",_1098,2,2,2,0,2
,"",_1102,2,2,2,0,2
,"",_1103,2,2,2,0,2
,"",_1105,2,2,1,1,2
,"",_1106,2,2,2,0,2
,"",_1115,2,2,2,0,2
,"",_1118,2,1,2,0,2
,"",_1124,2,2,2,0,2
,"",_1125,2,2,2,0,2
,"",_1132,2,1,2,0,2
,"",_1133,2,2,2,0,2
,"",_1138,2,1,2,0,2
,"",_1146,2,2,2,0,2
,"",_1150,2,1,0,0,0
,"",_1155,2,2,2,0,2
,"",_1157,2,2,2,0,2
,"",_1158,2,1,2,0,2
,"",_1159,2,2,2,0,2
,"",_1162,2,1,2,0,2
,"",_1166,2,1,2,0,2
,"",_1167,2,1,2,0,2
,"",_1170,2,2,1,0,1
,"",_1176,2,1,2,0,2
,"",_1177,2,2,2,0,2
,"",_1178,2,2,0,0,0
,"",_1179,2,1,2,0,2
,"",_1183,2,2,2,0,2
,"",_1184,2,2,2,0,2
,"",_1192,2,2,2,0,2
,"",_1199,2,1,1,0,1
,"",_1202,2,1,2,0,2
,"",_1204,2,1,2,0,2
,"",_1205,2,2,2,0,2
,"",_1206,2,1,2,0,2
,"",_1208,2,2,2,0,2
,"",_1212,2,1,2,0,2
,"",_1213,2,2,1,0,1
,"",_1217,2,1,2,0,2
,"",_1219,2,2,2,0,2
,"",_1229,2,1,2,0,2
,"",_1233,2,2,2,0,2
,"",_1243,2,2,2,0,2
,"",_1244,2,2,2,0,2
,"",_1245,2,2,2,0,2
,"",_1249,2,1,2,0,2
,"",_1250,2,1,2,0,2
,"",_1252,2,2,2,0,2
,"",_1255,2,2,1,0,1
,"",_1257,2,1,2,0,2
,"",_1262,2,1,2,0,2
,"",_1266,2,2,2,0,2
,"",_1270,2,2,2,0,2
,"",_1276,2,2,2,0,2
,"",_1277,2,2,2,0,2
,"",_1278,2,2,2,0,2
,"",_1288,2,1,2,0,2
,"",_1289,2,1,2,0,2
,"",_1293,2,2,2,0,2
,"",_1294,2,2,2,0,2
,"",_1298,2,2,1,0,1
,"",_1302,2,1,2,0,2
,"",_1303,2,1,2,0,2
,"",_1306,2,1,2,0,2
,"",_1310,2,1,2,0,2
,"",_1315,2,1,0,0,0
,"",_1316,2,2,2,0,2
,"",_1334,2,1,2,0,2
,"",_1336,2,1,2,0,2
,"",_1338,2,2,1,0,1
,"",_1344,2,2,2,0,2
,"",_1365,2,1,2,0,2
,"",_1369,2,1,2,0,2
,"",_1373,2,2,2,0,2
,"",_1390,2,2,2,0,2
,"",_1391,2,2,2,0,2
,"",_1394,2,2,2,0,2
,"",_1396,2,2,2,0,2
,"",_1398,2,1,2,0,2
,"",_1404,2,2,2,0,2
,"",_1418,2,2,1,0,1
,"",_1419,2,2,0,1,1
,"",_1423,2,2,2,0,2
,"",_1424,2,2,1,0,1
,"",_1428,2,2,2,0,2
,"",_1432,2,2,2,0,2
,"",_1440,2,1,2,0,2
,"",_1447,2,2,2,0,2
,"",_1452,2,2,2,0,2
,"",_1472,2,2,2,0,2
,"",_1483,2,1,0,0,0
,"",_1486,2,2,2,0,2
,"",_1493,2,2,2,0,2
,"",_1496,2,1,2,0,2
,"",_1498,2,2,2,0,2
,"",_1501,2,2,2,0,2
,"",_1505,2,2,1,1,2
,"",_1507,2,1,0,0,0
,"",_1512,2,2,2,0,2
,"",_1517,2,2,2,0,2
,"",_1520,2,1,2,0,2
,"",_1528,2,1,2,0,2
,"",_1529,2,1,2,0,2
,"",_1530,2,2,2,0,2
,"",_1533,2,2,1,0,1
,"",_1536,2,1,2,0,2
,"",_1551,2,2,2,0,2
,"",_1552,2,2,2,0,2
,"",_1558,2,2,0,0,0
,"",_1560,2,2,1,0,1
,"",_1561,2,1,2,0,2
,"",_1573,2,1,2,0,2
,"",_1583,2,1,1,0,1
,"",_1584,2,1,2,0,2
,"",_1588,2,1,0,1,1
,"",_1591,2,1,2,0,2
,"",_1596,2,1,1,0,1
,"",_1600,2,1,2,0,2
,"",_1618,2,1,2,0,2
,"",_1625,2,1,1,0,1
,"",_1628,2,1,2,0,2
,"",_1630,2,1,2,0,2
,"",_1634,2,2,1,0,1
,"",_1635,2,2,2,0,2
,"",_1636,2,1,2,0,2
,"",_1640,2,2,2,0,2
,"",_1648,2,2,2,0,2
,"",_1654,2,1,2,0,2
,"",_1655,2,2,2,0,2
,"",_1656,2,1,2,0,2
,"",_1661,2,2,2,0,2
,"",_1669,2,1,2,0,2
,"",_1673,2,1,2,0,2
,"",_1680,2,2,1,0,1
,"",_1698,2,2,2,0,2
,"",_1704,2,2,2,0,2
,"",_1706,2,2,2,0,2
,"",_1714,2,2,2,0,2
,"",_1717,2,1,2,0,2
,"",_1758,2,1,2,0,2
,"",_1760,2,1,2,0,2
,"",_1768,2,1,1,0,1
,"",_1773,2,2,2,0,2
,"",_1780,2,1,2,0,2
,"",_1781,2,2,2,0,2
,"",_1785,2,2,2,0,2
,"",_1786,2,1,2,0,2
,"",_1789,2,2,1,0,1
,"",_1791,2,2,1,0,1
,"",_1795,2,2,1,0,1
,"",_1799,2,1,2,0,2
,"",_1801,2,2,2,0,2
,"",_1805,2,2,2,0,2
,"",_1807,2,1,2,0,2
,"",_1815,2,2,2,0,2
,"",_1816,2,2,1,0,1
,"",_1821,2,2,2,0,2
,"",_1822,2,2,2,0,2
,"",_1839,2,2,2,0,2
,"",_1841,2,2,2,0,2
,"",_1853,2,1,1,1,2
,"",_1854,2,1,2,0,2
,"",_1856,2,2,2,0,2
,"",_1858,2,1,2,0,2
,"",_1861,2,2,2,0,2
,"",_1865,2,1,1,0,1
,"",_1866,2,2,1,0,1
,"",_1867,2,1,2,0,2
,"",_1869,2,2,2,0,2
,"",_1870,2,2,2,0,2
,"",_1873,2,2,1,0,1
,"",_1875,2,2,1,0,1
,"",_1880,2,1,0,0,0
,"",_1881,2,1,2,0,2
,"",_1882,2,1,0,0,0
,"",_1884,2,2,1,0,1
,"",_1885,2,2,1,0,1
,"",_1887,2,2,1,0,1
,"",_1901,2,1,2,0,2
,"",_1904,2,2,2,0,2
,"",_1914,2,1,2,0,2
,"",_1922,2,1,2,0,2
,"",_1926,2,1,1,0,1
,"",_1927,2,1,0,0,0
,"",_1928,2,2,2,0,2
,"",_1929,2,1,2,0,2
,"",_1932,2,2,2,0,2
,"",_1946,2,2,1,1,2
,"",_1947,2,2,2,0,2
,"",_1948,2,2,1,0,1
,"",_1954,2,2,2,0,2
,"",_1955,2,2,2,0,2
,"",_1958,2,1,2,0,2
,"",_1961,2,2,2,0,2
,"",_1968,2,2,2,0,2
,"",_1974,2,1,2,0,2
,"",_1978,2,2,2,0,2
,"",_1979,2,2,2,0,2
,"",_1984,2,2,1,0,1
,"",_1992,2,2,2,0,2
,"",_1996,2,2,2,0,2
,"",_1997,2,2,2,0,2
,"",_2000,2,2,2,0,2
,"",_2001,2,1,2,0,2
,"",_2008,2,2,2,0,2
,"",_2010,2,1,2,0,2
,"",_2018,2,1,2,0,2
,"",_2026,2,2,2,0,2
,"",_2032,2,2,2,0,2
,"",_2034,2,2,2,0,2
,"",_2039,2,1,2,0,2
,"",_2043,2,2,2,0,2
,"",_2048,2,1,2,0,2
,"",_2057,2,2,2,0,2
,"",_2058,2,1,2,0,2
,"",_2060,2,2,1,0,1
,"",_2068,2,2,1,0,1
,"",_2069,2,1,2,0,2
,"",_2072,2,1,2,0,2
,"",_2073,2,2,1,0,1
,"",_2079,2,1,2,0,2
,"",_2082,2,1,2,0,2
,"",_2084,2,1,2,0,2
,"",_2090,2,1,2,0,2
,"",_2094,2,1,1,0,1
,"",_2100,2,2,2,0,2
,"",_2112,2,2,2,0,2
,"",_2113,2,2,2,0,2
,"",_2115,2,1,2,0,2
,"",_2117,2,2,1,1,2
,"",_2120,2,2,1,0,1
,"",_2121,2,2,2,0,2
,"",_2129,2,2,2,0,2
,"",_2132,2,2,2,0,2
,"",_2141,2,1,2,0,2
,"",_2143,2,2,2,0,2
,"",_2145,2,2,2,0,2
,"",_2146,2,2,2,0,2
,"",_2148,2,1,0,0,0
,"",_2150,2,1,2,0,2
,"",_2153,2,1,2,0,2
,"",_2154,2,2,2,0,2
,"",_2156,2,2,2,0,2
,"",_2167,2,2,2,0,2
,"",_2168,2,2,2,0,2
,"",_2169,2,2,2,0,2
,"",_2183,2,1,2,0,2
,"",_2187,2,2,2,0,2
,"",_2188,2,2,1,0,1
,"",_2194,2,2,1,0,1
,"",_2196,2,2,2,0,2
,"",_2197,2,2,2,0,2
,"",_2202,2,1,2,0,2
,"",_2206,2,1,2,0,2
,"",_2212,2,2,2,0,2
,"",_2213,2,2,2,0,2
,"",_2217,2,2,2,0,2
,"",_2218,2,1,2,0,2
,"",_2224,2,2,1,1,2
,"",_2225,2,1,2,0,2
,"",_2227,2,2,1,0,1
,"",_2230,2,1,2,0,2
,"",_2232,2,2,2,0,2
,"",_2234,2,1,2,0,2
,"",_2235,2,2,2,0,2
,"",_2239,2,1,2,0,2
,"",_2240,2,1,0,0,0
,"",_2243,2,2,1,0,1
,"",_2253,2,1,2,0,2
,"",_2254,2,1,2,0,2
,"",_2255,2,1,2,0,2
,"",_2257,2,2,2,0,2
,"",_2270,2,1,2,0,2
,"",_2271,2,2,2,0,2
,"",_2273,2,1,2,0,2
,"",_2278,2,2,2,0,2
,"",_2279,2,1,0,0,0
,"",_2280,2,2,2,0,2
,"",_2282,2,2,1,1,2
,"",_2287,2,2,2,0,2
,"",_2290,2,2,2,0,2
,"",_2298,2,2,2,0,2
,"",_2300,2,1,2,0,2
,"",_2302,2,1,2,0,2
,"",_2342,2,1,1,0,1
,"",_2464,2,1,2,0,2
,"",_2525,2,1,2,0,2
,"",_2526,2,1,2,0,2
,"",_2527,2,1,2,0,2
,"",_2542,2,1,2,0,2
,"",_2559,2,1,0,0,0
,"",_2745,2,1,2,0,2
,"",_2760,2,1,0,2,2
,"",_2788,2,1,2,0,2
,"",_2827,2,1,0,0,0
,"",_2834,2,1,2,0,2
,"",_2954,2,1,2,0,2
,"",_2956,2,1,2,0,2
,"",_3050,2,1,2,0,2
,"",_3088,2,1,2,0,2
,"",_3105,2,1,0,2,2
,"",_3111,2,1,1,0,1
,"",_3124,2,1,2,0,2
,"",_3161,2,1,2,0,2
,"",_3174,2,1,2,0,2
,"",_3199,2,1,2,0,2
,"",_3375,2,1,0,0,0
,"",_3399,2,1,2,0,2
,"",_3476,2,1,2,0,2
,"",_3570,2,1,2,0,2
,"",_3613,2,1,1,0,1
,"",_3616,2,1,0,0,0
,"",_3682,2,1,2,0,2
,"",_3707,2,1,2,0,2
,"",_3724,2,1,0,0,0
,"",_3750,2,1,2,0,2
,"",_3782,2,1,2,0,2
,"",_3784,2,1,1,0,1
,"",_3819,2,1,2,0,2
,"",_3829,2,1,2,0,2
,"",_3837,2,1,2,0,2
,"",_3998,2,1,2,0,2
,"",_4135,2,1,2,0,2
,"",_4263,2,1,0,2,2
,"",_4304,2,1,2,0,2
,"",_4443,2,1,2,0,2
,"",_4500,2,1,1,0,1
,"",_4637,2,1,2,0,2
,"",_4697,2,1,2,0,2
,"",_4790,2,1,2,0,2
,"",_4801,2,1,1,1,2
,"",_4852,2,1,2,0,2
,"",_4869,2,1,2,0,2
,"",_4920,2,1,2,0,2
,"",_4943,2,1,2,0,2
,"",_4970,2,1,2,0,2
,"",_5005,2,1,1,0,1
,"",_5018,2,1,2,0,2
,"",_5087,2,1,2,0,2
,"",_5102,2,1,1,0,1
,"",_5107,2,1,2,0,2
,"",_5159,2,1,0,0,0
