Name,Description,Combined Group,Unique Machines,Unique UserID, Count F,Count H,EULA Machines
,"",_112,1,1,1,0,1
,"",_113,1,1,1,0,1
,"",_114,1,1,0,1,1
,"",_115,1,1,1,0,1
,"",_116,1,1,0,1,1
,"",_117,1,1,1,0,1
,"",_118,1,1,1,0,1
,"",_119,1,1,1,0,1
,"",_120,1,1,1,0,1
,"",_121,1,1,1,0,1
,"",_122,1,1,1,0,1
,"",_123,1,1,1,0,1
,"",_124,1,1,1,0,1
,"",_125,1,1,0,1,1
,"",_126,1,1,0,1,1
,"",_127,1,1,1,0,1
,"",_128,1,1,1,0,1
,"",_129,1,1,1,0,1
,"",_130,1,1,1,0,1
,"",_131,1,1,1,0,1
,"",_132,1,1,1,0,1
,"",_133,1,1,1,0,1
,"",_134,1,1,1,0,1
,"",_135,1,1,1,0,1
,"",_136,1,1,1,0,1
,"",_137,1,1,1,0,1
,"",_138,1,1,1,0,1
,"",_139,1,1,1,0,1
,"",_140,1,1,1,0,1
,"",_141,1,1,1,0,1
,"",_142,1,1,1,0,1
,"",_143,1,1,1,0,1
,"",_144,1,1,1,0,1
,"",_145,1,1,0,0,0
,"",_146,1,1,1,0,1
,"",_147,1,1,1,0,1
,"",_148,1,1,1,0,1
,"",_149,1,1,1,0,1
,"",_150,1,1,1,0,1
,"",_151,1,1,1,0,1
,"",_152,1,1,1,0,1
,"",_153,1,1,1,0,1
,"",_154,1,1,1,0,1
,"",_155,1,1,0,1,1
,"",_156,1,1,1,0,1
,"",_157,1,1,1,0,1
,"",_158,1,1,1,0,1
,"",_159,1,1,1,0,1
,"",_160,1,1,1,0,1
,"",_161,1,1,1,0,1
,"",_162,1,1,1,0,1
,"",_163,1,1,1,0,1
,"",_164,1,1,1,0,1
,"",_165,1,1,1,0,1
,"",_166,1,1,1,0,1
,"",_167,1,1,1,0,1
,"",_168,1,1,1,0,1
,"",_169,1,1,1,0,1
,"",_170,1,1,1,0,1
,"",_171,1,1,1,0,1
,"",_172,1,1,1,0,1
,"",_173,1,1,1,0,1
,"",_174,1,1,1,0,1
,"",_175,1,1,1,0,1
,"",_176,1,1,1,0,1
,"",_177,1,1,1,0,1
,"",_178,1,1,1,0,1
,"",_179,1,1,1,0,1
,"",_180,1,1,1,0,1
,"",_181,1,1,1,0,1
,"",_182,1,1,1,0,1
,"",_183,1,1,1,0,1

